track_id,track_name,artist_id,artist_name,album_id,duration,release_date,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,playlist_id,playlist_name,genre,num_artists,duration_mins,predicted_genre_id,predicted_genre,predicted_genre_proba,genre_alternative_rock_proba,genre_pop_proba,genre_sad_opm_proba
1X4l4i472kW5ofFP8Xo0x0,Sana - Single Version,7tKpXx21KVUOR6vvDs6xtg,I Belong to the Zoo,4njOhY51h2CBqdAX4o41U1,277098.0,2018-04-28,2,0.66,0.373,7,-7.874,1,0.029,0.701,0.0,0.226,0.348,126.887,277099,59QIXpZaBFTJvnZvn2TJzZ,HUGOT OPM,hugot_opm,,,2,sad_opm,0.7323408126831055,0.1320989429950714,0.1355602741241455,0.7323408126831055
5S4T2Pdr8qhetF3UhkwuMj,'Di Na Babalik,5HIZU0JzM0AgfItVOm4E08,This Band,7zJxOlHuAGpCC7ZtKHm0Rz,340262.0,2019-02-03,0,0.358,0.435,10,-7.265,1,0.0349,0.00819,0.000936,0.112,0.14,76.132,340262,59QIXpZaBFTJvnZvn2TJzZ,HUGOT OPM,hugot_opm,,,0,alternative_rock,0.6180529594421387,0.6180529594421387,0.1470489352941513,0.23489807546138763
3WUEs51GpcvlgU7lehLgLh,Kathang Isip,4DAcJXcjX0zlQAZAPAx4Zb,Ben&Ben,4nQxblVnnFPehg9ujzdJ8L,318814.0,2017-06-23,73,0.491,0.314,10,-8.58,1,0.0301,0.776,4.76e-06,0.152,0.295,126.921,318814,59QIXpZaBFTJvnZvn2TJzZ,HUGOT OPM,hugot_opm,,,2,sad_opm,0.8035807013511658,0.09606654196977615,0.10035274922847748,0.8035807013511658
5NXdUJ3Z2jhlp2u1cj6f7m,Balang Araw - Single Version,7tKpXx21KVUOR6vvDs6xtg,I Belong to the Zoo,6HPFW4F5tgbVGfFatG5CUw,288207.0,2018-10-23,0,0.523,0.391,7,-9.283,1,0.0298,0.395,0.0,0.142,0.354,139.905,288208,59QIXpZaBFTJvnZvn2TJzZ,HUGOT OPM,hugot_opm,,,2,sad_opm,0.7862013578414917,0.11726848781108856,0.09653019905090332,0.7862013578414917
5V2AX2WTOHl2FKtftvisV6,Kahit Ayaw Mo Na,5HIZU0JzM0AgfItVOm4E08,This Band,4sChUazv5CQPX1V3VqVsqV,243015.0,2018-02-02,0,0.662,0.529,2,-8.539,1,0.0351,0.341,0.000208,0.105,0.424,127.584,243015,59QIXpZaBFTJvnZvn2TJzZ,HUGOT OPM,hugot_opm,,,2,sad_opm,0.7045397162437439,0.12991076707839966,0.16554951667785645,0.7045397162437439
5nMKJJ5Rl6X1yn58aVeICO,Bulong,4qFxP3qN9GsnZDOkAE6x2m,December Avenue,6anqXAk4NZxdkUwvpfUqsB,270233.0,2018-04-08,63,0.5,0.728,9,-5.472,0,0.0313,0.0319,0.0,0.0782,0.351,134.877,270233,59QIXpZaBFTJvnZvn2TJzZ,HUGOT OPM,hugot_opm,,,2,sad_opm,0.7041194438934326,0.1844300776720047,0.1114504411816597,0.7041194438934326
1yDiru08Q6omDOGkZMPnei,Maybe The Night,4DAcJXcjX0zlQAZAPAx4Zb,Ben&Ben,6LhZ3QMHGJeTes9cCTxK8e,217197.0,2017-10-27,68,0.572,0.522,2,-9.095,1,0.0367,0.113,4.91e-05,0.114,0.498,74.05,217197,59QIXpZaBFTJvnZvn2TJzZ,HUGOT OPM,hugot_opm,,,1,pop,0.4578273892402649,0.28044670820236206,0.4578273892402649,0.2617259919643402
0gDRtumoR9ZrvAlnniToMz,Ikaw At Ako,0rZRTXEmmPmx6gt92tBqIc,Moira Dela Torre,397zfeJ75BlnjfUEkgtwlG,269876.0,2019-01-15,15,0.445,0.355,4,-7.351,1,0.0289,0.887,0.00179,0.322,0.366,135.525,269877,59QIXpZaBFTJvnZvn2TJzZ,HUGOT OPM,hugot_opm,,,2,sad_opm,0.7525708079338074,0.11639915406703949,0.13103000819683075,0.7525708079338074
6GIzDc4xBUeYHwubWwTrhC,Kahit Di Mo Alam,4qFxP3qN9GsnZDOkAE6x2m,December Avenue,1aUdCxhin4mQevKWVLrtNN,282094.0,2017-09-17,61,0.45,0.648,10,-4.516,1,0.0308,0.132,2.37e-05,0.11,0.282,144.814,282094,59QIXpZaBFTJvnZvn2TJzZ,HUGOT OPM,hugot_opm,,,2,sad_opm,0.6742211580276489,0.15769438445568085,0.16808444261550903,0.6742211580276489
5l9g7py8RCblcvbZgGQgSd,Pagtingin,4DAcJXcjX0zlQAZAPAx4Zb,Ben&Ben,7xCcuTA3abKwxj8HwgxP7R,227370.0,2019-05-12,70,0.669,0.42,2,-8.464,1,0.0253,0.506,0.0,0.404,0.523,95.049,227370,59QIXpZaBFTJvnZvn2TJzZ,HUGOT OPM,hugot_opm,,,2,sad_opm,0.5142606496810913,0.23411515355110168,0.251624196767807,0.5142606496810913
14BG5B1EJSCyNpZt096xXc,"Patawad, Paalam",0rZRTXEmmPmx6gt92tBqIc,Moira Dela Torre,4Lavp71TTVIdkw8yNY8LhA,323140.0,2019-06-14,4,0.472,0.288,2,-8.213,1,0.0318,0.865,1.01e-05,0.131,0.193,77.987,323140,59QIXpZaBFTJvnZvn2TJzZ,HUGOT OPM,hugot_opm,,,2,sad_opm,0.7037157416343689,0.10910049825906754,0.18718381226062775,0.7037157416343689
6BxJLJw228OY5BFerPGl7z,Dahan,4qFxP3qN9GsnZDOkAE6x2m,December Avenue,5ZMRUtgLCoeyhrDdRhSXij,297500.0,2019-02-14,57,0.516,0.529,10,-6.596,1,0.0257,0.318,0.0,0.198,0.295,129.973,297501,59QIXpZaBFTJvnZvn2TJzZ,HUGOT OPM,hugot_opm,,,2,sad_opm,0.7626569271087646,0.12816157937049866,0.10918145626783371,0.7626569271087646
7Livy729zY16jBsppfYLRW,Nang Iwan,5HIZU0JzM0AgfItVOm4E08,This Band,52Pn30zsnFftA4VfNH1V8O,367889.0,2019-07-26,0,0.431,0.556,2,-7.077,1,0.0338,0.101,0.0,0.12,0.318,149.775,367890,59QIXpZaBFTJvnZvn2TJzZ,HUGOT OPM,hugot_opm,,,2,sad_opm,0.5783585906028748,0.2014179825782776,0.22022344172000885,0.5783585906028748
2BgD4nRyx9EZ5o8YEnjRSV,Kung 'Di Rin Lang Ikaw,4qFxP3qN9GsnZDOkAE6x2m,December Avenue,15ufxdU6r8niuSmA9nu3ly,267759.0,2018-07-22,66,0.502,0.482,4,-4.736,1,0.0288,0.161,0.0,0.187,0.132,133.894,267759,59QIXpZaBFTJvnZvn2TJzZ,HUGOT OPM,hugot_opm,,,2,sad_opm,0.6824242472648621,0.15220431983470917,0.16537144780158997,0.6824242472648621
4yLc803i7qcWx4V2piWPH5,Magkunwari ('Di Man Tayo) [TODA One I Love Official Soundtrack],4qFxP3qN9GsnZDOkAE6x2m,December Avenue,3PM0o72L1hzQImMRAlL8iU,278181.0,2019-02-07,55,0.523,0.699,11,-4.689,1,0.029,0.061,0.0,0.363,0.283,131.878,278182,59QIXpZaBFTJvnZvn2TJzZ,HUGOT OPM,hugot_opm,,,2,sad_opm,0.7017468214035034,0.1515854001045227,0.14666776359081268,0.7017468214035034
5f9808hpiCpuNyqqdXmpF2,Buwan,0a4r2EnsevvHCukoJ1xFwJ,juan karlos,2CF1utwLM2yXHMZhwFGVY1,343446.0,2018-06-22,71,0.631,0.381,7,-11.808,1,0.04,0.447,0.000171,0.0902,0.36,126.008,343446,59QIXpZaBFTJvnZvn2TJzZ,HUGOT OPM,hugot_opm,,,2,sad_opm,0.7918033003807068,0.10656330734491348,0.10163344442844391,0.7918033003807068
6wdCelHrPh7UfliNjwRTUv,Leaves,4DAcJXcjX0zlQAZAPAx4Zb,Ben&Ben,5Yl1Bi501CuE72jaVK4e3y,310708.0,2017-03-31,71,0.447,0.16,6,-10.896,1,0.0372,0.913,0.0,0.0891,0.205,118.313,310709,59QIXpZaBFTJvnZvn2TJzZ,HUGOT OPM,hugot_opm,,,2,sad_opm,0.795038640499115,0.09706798195838928,0.10789333283901215,0.795038640499115
50hVyhZM4nvizfrQe38F3l,Hindi Na Nga,5HIZU0JzM0AgfItVOm4E08,This Band,1nZbFWVgFXFLQZ067FQdV8,282442.0,2018-09-14,0,0.396,0.413,7,-11.566,1,0.0334,0.0877,2.95e-05,0.124,0.108,136.818,282442,59QIXpZaBFTJvnZvn2TJzZ,HUGOT OPM,hugot_opm,,,2,sad_opm,0.6393808722496033,0.22872091829776764,0.1318981647491455,0.6393808722496033
5v8C6zQNQoS9i2brAIaVVU,"Hindi Tayo Pwede (from the movie ""Indak"")",09Xydf4dlkr29dH99DmsvQ,Janine,20qvPcDu0Al1dVZFNhFZfE,263221.0,2019-05-31,0,0.479,0.393,8,-8.996,1,0.0531,0.582,0.182,0.0587,0.16,163.733,263221,59QIXpZaBFTJvnZvn2TJzZ,HUGOT OPM,hugot_opm,,,1,pop,0.4615771472454071,0.2847525477409363,0.4615771472454071,0.25367027521133423
02GtNoUv85fOPEaCTlpYzr,"Kapit (From ""Alone / Together"")",7bT6URJrhJleZUfkrysELD,Armi Millare,007PEQI4gziBAgnjbEuXWG,242933.0,2019-02-13,46,0.381,0.323,1,-11.428,1,0.0272,0.743,2.38e-06,0.0769,0.417,87.622,242934,59QIXpZaBFTJvnZvn2TJzZ,HUGOT OPM,hugot_opm,,,2,sad_opm,0.692320704460144,0.17200973629951477,0.13566948473453522,0.692320704460144
4fxHK6mhA9vli9NjpBSbGi,Isang Araw,0xNog7ZdcTq9sJFiIXJJTH,Kaye Cal,77ZkVwowfs27AEXl6GHiET,287400.0,2017-03-17,3,0.466,0.342,4,-8.191,1,0.03,0.613,0.0,0.124,0.21,135.616,287400,59QIXpZaBFTJvnZvn2TJzZ,HUGOT OPM,hugot_opm,,,2,sad_opm,0.8060503602027893,0.09425069391727448,0.09969892352819443,0.8060503602027893
4u8RkgV6P4TLi89SmlUtv8,Mundo,4k9wp4ipHdA1bu1T4x1ZTG,IV Of Spades,2p6QlBCrnKwUFC0wPN1kfV,349713.0,2018-02-14,73,0.705,0.401,6,-8.9,1,0.0376,0.176,8.66e-06,0.0735,0.481,140.031,349713,59QIXpZaBFTJvnZvn2TJzZ,HUGOT OPM,hugot_opm,,,2,sad_opm,0.5820611715316772,0.21170131862163544,0.20623750984668732,0.5820611715316772
2ZiNCGDMapQzMtnPRVOKZI,Di Makatulog,0jKQrxK2zHqxyOAyIMrUQt,SUD,5rTKoqwiq0QSU31UV3AYSf,329396.0,2017-06-30,56,0.505,0.393,7,-10.426,1,0.027,0.257,5.1e-05,0.101,0.262,145.818,329397,59QIXpZaBFTJvnZvn2TJzZ,HUGOT OPM,hugot_opm,,,2,sad_opm,0.7060070633888245,0.18820156157016754,0.10579133778810501,0.7060070633888245
6ipu0NJW6CpYZjHnUo1xxS,Walang Hanggan,4N7VMCvYd9Reh5bJLnRVzY,Quest,2IBmq6xrexEVDk3Vo5lrbD,383703.0,2016-05-20,51,0.457,0.244,4,-15.52,1,0.0735,0.907,0.000608,0.0925,0.396,107.196,383704,59QIXpZaBFTJvnZvn2TJzZ,HUGOT OPM,hugot_opm,,,2,sad_opm,0.6529495716094971,0.15176261961460114,0.195287823677063,0.6529495716094971
24bmXekGRqVFRlPYdfzyJr,Midnight Sky,30mZI7Hw2MhoarTVYxfyZM,Unique Salonga,60qph1sDjhgZtPR4IEnu5Y,244426.0,2018-08-13,0,0.495,0.149,5,-8.379,1,0.0409,0.904,3.77e-05,0.109,0.179,120.322,244427,59QIXpZaBFTJvnZvn2TJzZ,HUGOT OPM,hugot_opm,,,2,sad_opm,0.77535480260849,0.09787874668836594,0.1267664134502411,0.77535480260849
00mBzIWv5gHOYxwuEJXjOG,Sa Ngalan Ng Pag-Ibig,4qFxP3qN9GsnZDOkAE6x2m,December Avenue,7xconhHQKj7Be4P2KvUmFz,285138.0,2017-04-29,65,0.518,0.762,7,-3.907,1,0.0305,0.0851,0.0,0.148,0.271,155.985,285138,59QIXpZaBFTJvnZvn2TJzZ,HUGOT OPM,hugot_opm,,,2,sad_opm,0.5210751891136169,0.2676260769367218,0.21129870414733887,0.5210751891136169
24ngpWhBOxKJtIPnzSNX8c,Huling Sandali (Tayo Sa Huling Buwan Ng Taon Official Soundtrack),4qFxP3qN9GsnZDOkAE6x2m,December Avenue,3CN06MwHmNd9UWGu424J42,343017.0,2019-04-07,66,0.465,0.592,4,-4.905,1,0.0293,0.0208,1.51e-06,0.0929,0.117,139.867,343018,59QIXpZaBFTJvnZvn2TJzZ,HUGOT OPM,hugot_opm,,,2,sad_opm,0.5083484053611755,0.34120452404022217,0.1504470258951187,0.5083484053611755
2IMODbij0lZ5CuAjZi0IDE,Sila,0jKQrxK2zHqxyOAyIMrUQt,SUD,0qwujayb77utSpftsXjdP3,326000.0,2015-07-31,63,0.635,0.376,9,-6.1,1,0.0457,0.0104,0.0,0.109,0.28,124.57,326000,59QIXpZaBFTJvnZvn2TJzZ,HUGOT OPM,hugot_opm,,,2,sad_opm,0.5563579201698303,0.21482500433921814,0.22881712019443512,0.5563579201698303
3vGkyQlCw8LklNip0ZUELC,Nobela,70ljCILl0aVXitf3K39YvT,Join The Club,7kzETZloUVbyQLuqDnLPVV,291506.0,2016-04-01,69,0.358,0.548,8,-5.998,1,0.027,0.36,0.0,0.173,0.518,163.434,291507,59QIXpZaBFTJvnZvn2TJzZ,HUGOT OPM,hugot_opm,,,2,sad_opm,0.39150184392929077,0.35026705265045166,0.2582310736179352,0.39150184392929077
0dJPIIlTmVM0lambbFgAYq,Eroplanong Papel,4qFxP3qN9GsnZDOkAE6x2m,December Avenue,2xDMXQrLcUxzsAdpdlLPZh,303880.0,2017-03-20,69,0.471,0.647,0,-3.549,1,0.0347,0.00753,0.0,0.111,0.15,138.998,303880,59QIXpZaBFTJvnZvn2TJzZ,HUGOT OPM,hugot_opm,,,0,alternative_rock,0.4740324318408966,0.4740324318408966,0.223247691988945,0.3027198314666748
4JSDhJVmo2UqdF7nxbyenn,Kung Wala Ka,6Ww3OMFzCaO33ulKh1LBFN,Hale,4iaCi771IT9I2xwtnXnjlx,242800.0,2004,68,0.5,0.339,7,-7.301,1,0.0263,0.71,0.00222,0.108,0.152,136.427,242800,59QIXpZaBFTJvnZvn2TJzZ,HUGOT OPM,hugot_opm,,,2,sad_opm,0.7846094965934753,0.11273656040430069,0.10265392810106277,0.7846094965934753
1IlSaQ2FzymQC3vwWnXSa6,Sana Bumalik,0jKQrxK2zHqxyOAyIMrUQt,SUD,5F2qhffp3rIBvzfFDGiX4D,353941.0,2018-06-22,46,0.525,0.333,0,-9.517,1,0.0328,0.498,0.000109,0.302,0.247,135.873,353941,59QIXpZaBFTJvnZvn2TJzZ,HUGOT OPM,hugot_opm,,,2,sad_opm,0.7858096361160278,0.1086113452911377,0.10557902604341507,0.7858096361160278
0ztDBQdQmdVZvorSmIjMih,Tagpuan,0rZRTXEmmPmx6gt92tBqIc,Moira Dela Torre,05rQadwAVYTpNNnBoeTuj0,260240.0,2018-02-19,14,0.566,0.121,8,-8.206,1,0.0345,0.862,0.0,0.0788,0.293,135.268,260240,59QIXpZaBFTJvnZvn2TJzZ,HUGOT OPM,hugot_opm,,,2,sad_opm,0.7770524621009827,0.10452955961227417,0.11841796338558197,0.7770524621009827
6YEO7K4hwGKh7BmNxMMvkc,Oks Lang,2U5mF0PZqGu6glnz55yY0y,John Roa,6c91nspPojdT3JhVNfNu9N,336369.0,2018-02-14,0,0.313,0.237,9,-14.538,1,0.0451,0.855,0.000386,0.0961,0.165,80.13,336369,59QIXpZaBFTJvnZvn2TJzZ,HUGOT OPM,hugot_opm,,,2,sad_opm,0.7777723073959351,0.10776525735855103,0.1144624724984169,0.7777723073959351
5UhpceEr5XmbVwyoIUIRnh,Hanggang Kailan - Umuwi Ka Na Baby,1EUmQM6xgUQLUkJVcvSdey,Orange & Lemons,0S0yaR1MiuHfyAZPAtChVc,261866.0,2005-03-24,2,0.556,0.674,0,-5.563,1,0.0296,0.116,2.19e-06,0.226,0.399,146.433,261867,59QIXpZaBFTJvnZvn2TJzZ,HUGOT OPM,hugot_opm,,,2,sad_opm,0.6291934251785278,0.1789003312587738,0.19190627336502075,0.6291934251785278
1mTROTnvFi7uxGciL319Kb,Sa Dulo Ng Walang Hanggan - Sa Ngalan Ng Pag-Ibig Piano Version,4qFxP3qN9GsnZDOkAE6x2m,December Avenue,2hT2tmiAlFVF4waIOHNWqA,342067.0,2018-12-09,58,0.605,0.336,11,-8.732,1,0.0362,0.828,0.0,0.104,0.198,127.907,342068,59QIXpZaBFTJvnZvn2TJzZ,HUGOT OPM,hugot_opm,,,2,sad_opm,0.7859190702438354,0.09630291908979416,0.11777795851230621,0.7859190702438354
0x2VgHoxUxKFbIUqQur8Fe,Sino,30mZI7Hw2MhoarTVYxfyZM,Unique Salonga,60qph1sDjhgZtPR4IEnu5Y,280426.0,2018-08-13,1,0.676,0.43,11,-10.563,1,0.0232,0.168,0.0299,0.109,0.23,104.982,280427,59QIXpZaBFTJvnZvn2TJzZ,HUGOT OPM,hugot_opm,,,2,sad_opm,0.48789188265800476,0.3231922686100006,0.18891581892967224,0.48789188265800476
6M21eWbEw74XDdoQsNIinq,Malaya (Camp Sawi Original Motion Picture Soundtrack),0rZRTXEmmPmx6gt92tBqIc,Moira Dela Torre,52xu8EP3ABmpNk0LUzF3ih,254249.0,2017-09-18,57,0.374,0.125,7,-14.847,1,0.0383,0.852,4.66e-06,0.321,0.108,114.694,254250,59QIXpZaBFTJvnZvn2TJzZ,HUGOT OPM,hugot_opm,,,2,sad_opm,0.7589518427848816,0.10840827226638794,0.13263992965221405,0.7589518427848816
6NFKf8vBApSvtzkapYmnVR,Tadhana,3wbCeEPAW6po7J46netxMT,Up Dharma Down,4SjshYHT8OeSHB6zun2Hxx,222446.0,2012-12-07,1,0.686,0.322,6,-13.2,1,0.0369,0.165,0.0296,0.0809,0.511,155.982,222447,59QIXpZaBFTJvnZvn2TJzZ,HUGOT OPM,hugot_opm,,,2,sad_opm,0.5539742708206177,0.2567051351070404,0.1893206089735031,0.5539742708206177
4UgtdWy4dm7vMVIupUbtMm,Huling Sayaw - Acoustic,4GBFKKuwmZUnAJt6nBal7A,Kamikazee,0HYAcVSUVkfxzHKgHu6DqR,260253.0,2012-01-01,1,0.611,0.308,4,-7.999,1,0.0272,0.865,0.0,0.125,0.315,135.015,260253,59QIXpZaBFTJvnZvn2TJzZ,HUGOT OPM,hugot_opm,,,2,sad_opm,0.7844191193580627,0.10935637354850769,0.10622453689575195,0.7844191193580627
7gWKGNeHjIDUkNreiYYNdm,Oo,3wbCeEPAW6po7J46netxMT,Up Dharma Down,2XZd988bbXkKBzaVklQbcb,239000.0,2006-01-01,0,0.583,0.626,11,-7.485,0,0.153,0.465,4.16e-06,0.204,0.6,155.13,239000,59QIXpZaBFTJvnZvn2TJzZ,HUGOT OPM,hugot_opm,,,1,pop,0.7012104392051697,0.14052563905715942,0.7012104392051697,0.15826387703418732
1PUWUlqe6m5HqX754lN3Bs,Mitsa (Salamat),4DAcJXcjX0zlQAZAPAx4Zb,Ben&Ben,7xCcuTA3abKwxj8HwgxP7R,265476.0,2019-05-12,50,0.425,0.658,9,-6.739,1,0.0349,0.355,1.99e-06,0.0836,0.293,122.366,265476,59QIXpZaBFTJvnZvn2TJzZ,HUGOT OPM,hugot_opm,,,2,sad_opm,0.3512112498283386,0.3297361433506012,0.31905263662338257,0.3512112498283386
4MyiyNOHtnvjVuEhs9yOl9,Hanggang Dito Na Lang,6DiAVYfSzZi8h1fGuTD6LI,Jimmy Bondoc,4CAVspzfw7Na5h5bBysF4W,371386.0,2009-01-13,50,0.503,0.265,8,-9.674,1,0.0305,0.873,0.0,0.114,0.345,141.849,371387,59QIXpZaBFTJvnZvn2TJzZ,HUGOT OPM,hugot_opm,,,2,sad_opm,0.8007810711860657,0.10103317350149155,0.09818577766418457,0.8007810711860657
7h4W9blGxYCkKJ3dxPZ84j,Dulo Ng Hangganan,4k9wp4ipHdA1bu1T4x1ZTG,IV Of Spades,5mGR6qKnpILzSzq1yyAUXk,328303.0,2019-01-18,69,0.565,0.565,9,-8.52,1,0.0368,0.494,0.00262,0.127,0.35,136.042,328303,59QIXpZaBFTJvnZvn2TJzZ,HUGOT OPM,hugot_opm,,,1,pop,0.4095460772514343,0.24172396957874298,0.4095460772514343,0.3487299084663391
2iOnWSWcChoGmUufbrQ00e,Tagu-Taguan,0rZRTXEmmPmx6gt92tBqIc,Moira Dela Torre,05rQadwAVYTpNNnBoeTuj0,249160.0,2018-02-19,11,0.633,0.28,2,-11.192,1,0.0389,0.831,8.83e-05,0.113,0.152,87.963,249160,59QIXpZaBFTJvnZvn2TJzZ,HUGOT OPM,hugot_opm,,,2,sad_opm,0.6209507584571838,0.10716211050748825,0.2718870937824249,0.6209507584571838
1fXHTDYsJiFOjVWITaFp1j,Ride Home,4DAcJXcjX0zlQAZAPAx4Zb,Ben&Ben,308xacxloeHSt2tzLCWli0,326885.0,2017-01-23,59,0.613,0.551,4,-8.79,1,0.0332,0.235,0.000672,0.175,0.432,114.11,326886,59QIXpZaBFTJvnZvn2TJzZ,HUGOT OPM,hugot_opm,,,1,pop,0.4109826385974884,0.28994980454444885,0.4109826385974884,0.29906758666038513
5NwgVC2bFG0JJmaljJUFGG,Kahit Sa Panaginip,4qFxP3qN9GsnZDOkAE6x2m,December Avenue,3SiDmMK93YHXjMTO5RGfkF,231581.0,2018-10-28,33,0.494,0.857,11,-7.059,1,0.0399,0.162,0.0,0.318,0.557,75.981,231581,59QIXpZaBFTJvnZvn2TJzZ,HUGOT OPM,hugot_opm,,,0,alternative_rock,0.6184139847755432,0.6184139847755432,0.23801353573799133,0.14357241988182068
6HxGR4H7Qfe4uR68veOW3g,"Balisong (Theme Song of the Movie ""100 Tula Para Kay Stella"")",1YlibpAvhJBbMZMBwN1KGv,The Juans,46UHFVzn8tzFwYq5dEJVyr,229034.0,2017-07-07,0,0.337,0.494,9,-4.607,1,0.0307,0.327,0.0,0.135,0.228,158.194,229035,59QIXpZaBFTJvnZvn2TJzZ,HUGOT OPM,hugot_opm,,,2,sad_opm,0.4606853127479553,0.2370707392692566,0.3022439777851105,0.4606853127479553
7aOgo3FixklrEF0FWCgPLX,Ipagpatawad Mo,7lIVjtsgz0y1oRQFBAVNzq,Mayonnaise,0c5f8sRmmPQvhNYXwIxqIL,242453.0,2008-07-02,0,0.291,0.755,5,-4.95,0,0.05,0.0621,0.0,0.0836,0.457,145.343,242453,59QIXpZaBFTJvnZvn2TJzZ,HUGOT OPM,hugot_opm,,,2,sad_opm,0.4579949975013733,0.2653573751449585,0.2766476273536682,0.4579949975013733
0zFYa7NIpKhmom8zrZx7Ga,Why Can't It Be,0xNog7ZdcTq9sJFiIXJJTH,Kaye Cal,77ZkVwowfs27AEXl6GHiET,248760.0,2017-03-17,6,0.563,0.314,3,-9.241,1,0.0312,0.612,1.14e-05,0.124,0.272,127.791,248760,59QIXpZaBFTJvnZvn2TJzZ,HUGOT OPM,hugot_opm,,,2,sad_opm,0.8041786551475525,0.09452258795499802,0.1012987568974495,0.8041786551475525
4e0rMS4w6Ssim4K4W11J8I,Di Na Mababawi,1tXFYQZSAswt4JLB42lpye,Sponge Cola,2yCy36hxBEoYLtzZXmytFk,193506.0,2009-01-01,0,0.821,0.186,11,-14.572,0,0.0598,0.663,0.0,0.0513,0.486,113.096,193507,59QIXpZaBFTJvnZvn2TJzZ,HUGOT OPM,hugot_opm,,,2,sad_opm,0.4281948506832123,0.2474641501903534,0.32434093952178955,0.4281948506832123
6p6DiqAPwMX7vdrSo30wgo,'Di Na Muli,09Xydf4dlkr29dH99DmsvQ,Janine,4u7nLwDVRz7z0mxweMbVZ6,207018.0,2018-04-06,0,0.413,0.561,1,-3.092,1,0.0517,0.192,0.0,0.0914,0.352,88.69,207019,59QIXpZaBFTJvnZvn2TJzZ,HUGOT OPM,hugot_opm,,,2,sad_opm,0.49679699540138245,0.15846990048885345,0.3447331488132477,0.49679699540138245
04Fqdekvehn72zJ4lJbEH7,Bitaw Na,5HIZU0JzM0AgfItVOm4E08,This Band,6dS94m5s8bnluYm3V22Kyu,283616.0,2018-06-22,0,0.412,0.275,6,-9.222,0,0.029,0.558,3.46e-05,0.093,0.0583,132.439,283617,59QIXpZaBFTJvnZvn2TJzZ,HUGOT OPM,hugot_opm,,,2,sad_opm,0.6984354853630066,0.17999576032161713,0.12156876921653748,0.6984354853630066
6FT35oVqQZFiTPL9BLmHOH,Tayo Lang Ang May Alam,2inqTOq06scVP6BkEyHBsp,Peryodiko,4zpGOdK4bqkJ5GgKlSUOma,292473.0,2014-10-01,50,0.48,0.385,9,-7.26,1,0.0319,0.445,0.00474,0.12,0.191,73.109,292473,59QIXpZaBFTJvnZvn2TJzZ,HUGOT OPM,hugot_opm,,,2,sad_opm,0.608639121055603,0.17897199094295502,0.21238891780376434,0.608639121055603
6VqZS3Wmf53pbfDBVEYvnP,Hindi Tayo Pwede,1YlibpAvhJBbMZMBwN1KGv,The Juans,2m8pNsbpAvJYe7rbRpkhFF,303937.0,2018-10-26,1,0.283,0.281,11,-11.414,1,0.035,0.437,0.00114,0.102,0.127,79.919,303937,59QIXpZaBFTJvnZvn2TJzZ,HUGOT OPM,hugot_opm,,,2,sad_opm,0.7468572854995728,0.14608512818813324,0.10705753415822983,0.7468572854995728
19qvp23a0iXjzS72nqOi8u,Sa'yo,4eKq7eArL96wSQjaaMg9Ic,Munimuni,0wlV4A2q8N2ubZJpJeqDTi,352445.0,2017-03-17,63,0.373,0.176,5,-11.251,1,0.0443,0.816,0.000298,0.143,0.147,77.434,352446,59QIXpZaBFTJvnZvn2TJzZ,HUGOT OPM,hugot_opm,,,2,sad_opm,0.729235827922821,0.12546157836914062,0.14530262351036072,0.729235827922821
267RumTt5KeLBGl2KWxBL0,Dating Tayo,7LvDTuFCBv08xm6u1pOMK0,TJ Monterde,01f1BJjxsFyuX580Fk8Gjk,239480.0,2016-05-19,2,0.551,0.329,7,-10.731,1,0.0431,0.648,3.82e-05,0.0925,0.331,139.699,239480,59QIXpZaBFTJvnZvn2TJzZ,HUGOT OPM,hugot_opm,,,2,sad_opm,0.7639726996421814,0.09970174729824066,0.13632558286190033,0.7639726996421814
02FaAqDWHFy7Rr8UMaaQ4E,Ligaya?,5HIZU0JzM0AgfItVOm4E08,This Band,1vVEl5cTGw1NGUCZ6FHD1K,357055.0,2019-02-03,0,0.616,0.324,4,-10.888,1,0.0323,0.579,2.08e-05,0.11,0.0765,119.837,357056,59QIXpZaBFTJvnZvn2TJzZ,HUGOT OPM,hugot_opm,,,2,sad_opm,0.6743168234825134,0.17816230654716492,0.14752081036567688,0.6743168234825134
0087fDVeNhuyMtST91RMjv,Kundiman,4nGp682WMiKS4X217kPw8C,Silent Sanctuary,08SEZDvRXrrNs1C2y73MLi,339053.0,2007-01-01,1,0.335,0.571,11,-4.711,1,0.0243,0.564,0.0,0.137,0.454,93.572,339053,59QIXpZaBFTJvnZvn2TJzZ,HUGOT OPM,hugot_opm,,,2,sad_opm,0.45802900195121765,0.3538138270378113,0.18815715610980988,0.45802900195121765
6KTjHpX77i9Ge395Qzo40h,Game of Questions,7tKpXx21KVUOR6vvDs6xtg,I Belong to the Zoo,21kXGGOQET9ll4NGhs2SOg,331071.0,2017-06-30,0,0.35,0.321,7,-8.316,1,0.0289,0.856,0.0,0.0969,0.24,96.686,331072,59QIXpZaBFTJvnZvn2TJzZ,HUGOT OPM,hugot_opm,,,2,sad_opm,0.7565480470657349,0.11680585145950317,0.12664605677127838,0.7565480470657349
