track_id,track_name,artist_id,artist_name,album_id,duration,release_date,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,album_name
2aBUWilZt3uX4wfgHg4g6S,Lando (feat. Francis M.),7HJDRQAfEcFiARVehhM6qD,Gloc-9,50Da52WhXNCApJvMPG7YNg,311320,2007-03-16,49,0.568,0.631,9,-11.142,0,0.0442,0.272,0.0,0.389,0.652,122.981,Diploma
1MJbfEAEI6UzHKTnzUoLrE,The Task Is Done (feat. Gobas & Reg Rubio),7HJDRQAfEcFiARVehhM6qD,Gloc-9,50Da52WhXNCApJvMPG7YNg,292653,2007-03-16,12,0.471,0.807,10,-9.9,0,0.2,0.148,3.19e-06,0.275,0.67,99.394,Diploma
3pfXzXbRJNXOT7f2IQ1s2p,Sumayaw Ka,7HJDRQAfEcFiARVehhM6qD,Gloc-9,50Da52WhXNCApJvMPG7YNg,222160,2007-03-16,46,0.775,0.641,0,-10.825,1,0.0621,0.0377,0.0,0.0424,0.806,120.053,Diploma
4ZqYzweu17Z92mWBGxOymB,B. I.,7HJDRQAfEcFiARVehhM6qD,Gloc-9,50Da52WhXNCApJvMPG7YNg,234186,2007-03-16,19,0.712,0.662,3,-9.916,1,0.06,0.256,0.000272,0.0536,0.749,92.106,Diploma
5UczNibiXAHtRFIhMC2BR9,Lov Na Lov (feat. Lovi Poe),7HJDRQAfEcFiARVehhM6qD,Gloc-9,50Da52WhXNCApJvMPG7YNg,239013,2007-03-16,14,0.631,0.605,11,-10.957,0,0.0732,0.315,0.0,0.0866,0.947,81.979,Diploma
0Nx8WsTv00JASnL4MYpnfH,Blues Niyang Itim (feat. Czarina Rosales),7HJDRQAfEcFiARVehhM6qD,Gloc-9,50Da52WhXNCApJvMPG7YNg,234320,2007-03-16,19,0.764,0.514,8,-10.941,0,0.028,0.442,0.0,0.137,0.832,94.967,Diploma
5dVAgXzNhxNDaAM3ilZIrX,Demo Tape (feat. Vic Mercado) - Interlude,7HJDRQAfEcFiARVehhM6qD,Gloc-9,50Da52WhXNCApJvMPG7YNg,109253,2007-03-16,13,0.518,0.861,10,-9.134,0,0.246,0.0861,0.0,0.161,0.823,77.966,Diploma
6FR8JUmXzd816JqDC9uQlU,Sila (feat. Loonie & Konflick),7HJDRQAfEcFiARVehhM6qD,Gloc-9,50Da52WhXNCApJvMPG7YNg,284800,2007-03-16,27,0.781,0.473,10,-10.312,0,0.0764,0.647,0.000339,0.114,0.615,89.996,Diploma
4RkUx7wJWD17fZ7PXrPBCM,Lapis At Papel,7HJDRQAfEcFiARVehhM6qD,Gloc-9,50Da52WhXNCApJvMPG7YNg,189973,2007-03-16,39,0.666,0.84,9,-10.232,0,0.0799,0.0783,0.0,0.219,0.638,143.857,Diploma
5LATqHltRr9AvQj2ZPL5rF,Torpedo (feat. JP),7HJDRQAfEcFiARVehhM6qD,Gloc-9,50Da52WhXNCApJvMPG7YNg,259493,2007-03-16,41,0.645,0.716,11,-9.905,1,0.056,0.182,0.0,0.105,0.781,138.023,Diploma
3jp1KiuyujrO5LSuccGeJW,Kayo (feat. Mitchell),7HJDRQAfEcFiARVehhM6qD,Gloc-9,50Da52WhXNCApJvMPG7YNg,214026,2007-03-16,14,0.488,0.668,9,-11.48,1,0.0593,0.535,0.0,0.464,0.695,160.716,Diploma
0on6uc9TBfpkHfoSjm3LvN,Lando (feat. Chito Miranda),7HJDRQAfEcFiARVehhM6qD,Gloc-9,50Da52WhXNCApJvMPG7YNg,307560,2007-03-16,22,0.699,0.426,9,-12.073,0,0.0772,0.188,0.00227,0.373,0.518,120.082,Diploma
5erTnNY3NBfhipLvYpom3c,Lando - Radio Edit,7HJDRQAfEcFiARVehhM6qD,Gloc-9,50Da52WhXNCApJvMPG7YNg,204093,2007-03-16,13,0.567,0.598,9,-10.266,0,0.0478,0.289,0.0,0.111,0.641,123.084,Diploma
51EDstsQ6H4Za5jv1oCfXz,D Intro,7HJDRQAfEcFiARVehhM6qD,Gloc-9,30jAKGaclfAFfp9JPLKjNF,52457,2005-08-16,10,0.486,0.92,7,-14.298,1,0.687,0.611,0.00569,0.345,0.098,100.042,Ako Si
6kwBCPeEMXsfI6I5WJ7z4X,Slick n Sly - feat. Slick N Sly Kane,7HJDRQAfEcFiARVehhM6qD,Gloc-9,30jAKGaclfAFfp9JPLKjNF,233408,2005-08-16,13,0.76,0.843,10,-6.373,0,0.0556,0.0458,0.0324,0.0676,0.51,119.899,Ako Si
7vUMFsED3QnkVJP7Q2faYa,Tula,7HJDRQAfEcFiARVehhM6qD,Gloc-9,30jAKGaclfAFfp9JPLKjNF,230116,2005-08-16,27,0.769,0.592,1,-5.809,1,0.0499,0.0649,2.98e-05,0.102,0.804,91.019,Ako Si
3BqDp6yewmSm2FcmC0jpXa,Ipagpatawad Mo (feat. Dzing Macanaya),7HJDRQAfEcFiARVehhM6qD,Gloc-9,30jAKGaclfAFfp9JPLKjNF,310835,2005-08-16,51,0.758,0.623,6,-7.73,0,0.054,0.526,0.00482,0.105,0.337,138.154,Ako Si
7f3S33lB0WEQCSMGNs0GC4,Love Story Ko,7HJDRQAfEcFiARVehhM6qD,Gloc-9,30jAKGaclfAFfp9JPLKjNF,227321,2005-08-16,56,0.756,0.728,9,-7.538,1,0.0457,0.466,2.5e-05,0.0933,0.82,89.976,Ako Si
35J8qVFL9bWPk7KEhFRuSH,English Tracks,7HJDRQAfEcFiARVehhM6qD,Gloc-9,30jAKGaclfAFfp9JPLKjNF,21241,2005-08-16,0,0.775,0.9,0,-13.249,1,0.744,0.654,6.13e-06,0.341,0.522,73.804,Ako Si
5R7ho75ctmwGKbGCUvJhB2,Get 2 Know You (feat. Keith Martin),7HJDRQAfEcFiARVehhM6qD,Gloc-9,30jAKGaclfAFfp9JPLKjNF,291661,2005-08-16,13,0.465,0.76,8,-6.898,0,0.0542,0.32,0.000101,0.149,0.724,125.847,Ako Si
03noRJ4NKNDJgokdH87tGl,My Number (feat. Mitchell),7HJDRQAfEcFiARVehhM6qD,Gloc-9,30jAKGaclfAFfp9JPLKjNF,189731,2005-08-16,11,0.783,0.501,7,-8.871,1,0.146,0.277,0.0,0.205,0.492,117.036,Ako Si
0ersHTw5GoDk2Vq500IZiU,Pa'no Kaya (feat. Arnold Jr. & Gayle Dizon),7HJDRQAfEcFiARVehhM6qD,Gloc-9,30jAKGaclfAFfp9JPLKjNF,215592,2005-08-16,12,0.702,0.579,8,-7.648,1,0.0432,0.0166,0.000124,0.0859,0.934,171.888,Ako Si
2o8ylmkMiciNuWgAZ4Y8oF,Liwanag (feat. Francis Magalona),7HJDRQAfEcFiARVehhM6qD,Gloc-9,30jAKGaclfAFfp9JPLKjNF,224474,2005-08-16,29,0.686,0.72,9,-6.411,0,0.054,0.582,0.0,0.18,0.647,87.196,Ako Si
5S840AaVQRu57Pvx8XvBc0,Usap Tayo,7HJDRQAfEcFiARVehhM6qD,Gloc-9,30jAKGaclfAFfp9JPLKjNF,194537,2005-08-16,12,0.671,0.623,1,-8.562,1,0.0355,0.16,0.000508,0.102,0.626,86.01,Ako Si
5TOCNI9SqaYGyIr80vBr0n,Nag-Iisang Mundo,7HJDRQAfEcFiARVehhM6qD,Gloc-9,30jAKGaclfAFfp9JPLKjNF,279932,2005-08-16,20,0.807,0.819,1,-5.798,0,0.0442,0.571,2.53e-06,0.0987,0.838,122.006,Ako Si
1CiHLZnatca8IGThSFiOYQ,Usap Tayo - Extended Mix,7HJDRQAfEcFiARVehhM6qD,Gloc-9,30jAKGaclfAFfp9JPLKjNF,547452,2005-08-16,20,0.874,0.579,11,-8.358,1,0.272,0.322,0.0,0.111,0.778,86.034,Ako Si
4zFZNhZvpMj42DksFe49Oa,Liwanag - Acoustic Version,7HJDRQAfEcFiARVehhM6qD,Gloc-9,30jAKGaclfAFfp9JPLKjNF,231057,2005-08-16,21,0.597,0.619,9,-7.811,0,0.042,0.612,0.0,0.0958,0.721,174.411,Ako Si
5oDUtdz4R7Jh905SBtVFhZ,Isang Araw,7HJDRQAfEcFiARVehhM6qD,Gloc-9,0ywziMzhZW2ee99KGelaNv,128813,2003-09-01,23,0.661,0.966,10,-3.441,1,0.0912,0.00722,0.024,0.0516,0.76,153.17,G9 (Gloc Nine)
2sLe9x1IaFnBIxIbLo4Jds,Sikat Na Si Pepe,7HJDRQAfEcFiARVehhM6qD,Gloc-9,0ywziMzhZW2ee99KGelaNv,248706,2003-09-01,27,0.75,0.736,4,-7.705,0,0.0666,0.0256,0.0,0.0746,0.571,94.016,G9 (Gloc Nine)
1dWBtBLd8yJJzV9DzerXaD,Ayoko Na Sana,7HJDRQAfEcFiARVehhM6qD,Gloc-9,0ywziMzhZW2ee99KGelaNv,302080,2003-09-01,22,0.768,0.953,7,-5.725,1,0.0774,0.113,0.000471,0.293,0.538,100.09,G9 (Gloc Nine)
3zXDhw0Ph6npExKzeDvAaR,Sayang,7HJDRQAfEcFiARVehhM6qD,Gloc-9,0ywziMzhZW2ee99KGelaNv,240626,2003-09-01,21,0.793,0.907,4,-7.298,1,0.0504,0.31,0.0177,0.0676,0.98,89.939,G9 (Gloc Nine)
7K6g55fp09yQLBhgni3xqV,Simpleng Tao,7HJDRQAfEcFiARVehhM6qD,Gloc-9,0ywziMzhZW2ee99KGelaNv,244600,2003-09-01,65,0.753,0.685,1,-5.994,1,0.0408,0.178,0.0159,0.0472,0.962,88.01,G9 (Gloc Nine)
48zT76HHdYOb9nYAlQIDBu,Si Raul,7HJDRQAfEcFiARVehhM6qD,Gloc-9,0ywziMzhZW2ee99KGelaNv,208973,2003-09-01,22,0.812,0.554,0,-9.369,1,0.0849,0.12,0.0,0.0859,0.692,153.958,G9 (Gloc Nine)
1r50q0lRt8LhVOrwm8JjRg,Hinahanap Ng Puso (feat. Hannah Romawac),7HJDRQAfEcFiARVehhM6qD,Gloc-9,0ywziMzhZW2ee99KGelaNv,262560,2003-09-01,56,0.707,0.553,7,-6.983,1,0.0294,0.0162,0.00196,0.191,0.528,140.025,G9 (Gloc Nine)
2VmZhRWy8iDsTTBRGYSTg6,Bakit,7HJDRQAfEcFiARVehhM6qD,Gloc-9,0ywziMzhZW2ee99KGelaNv,265440,2003-09-01,41,0.842,0.857,4,-5.396,1,0.0567,0.524,0.0,0.0884,0.816,130.02,G9 (Gloc Nine)
7oGqva1pK2EoaVMt9eSyqa,Laklak (feat. Dong Abay),7HJDRQAfEcFiARVehhM6qD,Gloc-9,0ywziMzhZW2ee99KGelaNv,193173,2003-09-01,41,0.668,0.821,9,-1.591,1,0.0384,0.0465,0.0,0.083,0.555,123.984,G9 (Gloc Nine)
2XPXCGUdzqC60kjwl0wGqt,Masama Yan,7HJDRQAfEcFiARVehhM6qD,Gloc-9,0ywziMzhZW2ee99KGelaNv,221186,2003-09-01,20,0.836,0.718,1,-8.779,1,0.0571,0.0636,0.0,0.0401,0.836,112.01,G9 (Gloc Nine)
7dAsOYvF6p428UYk3q52nH,Jologs,7HJDRQAfEcFiARVehhM6qD,Gloc-9,0ywziMzhZW2ee99KGelaNv,229040,2003-09-01,19,0.72,0.875,0,-6.717,1,0.251,0.137,0.0,0.0385,0.899,169.973,G9 (Gloc Nine)
5ZomIq5rXA7xasLWsBFZeV,Ako Si,7HJDRQAfEcFiARVehhM6qD,Gloc-9,0ywziMzhZW2ee99KGelaNv,192626,2003-09-01,21,0.866,0.884,0,-6.336,1,0.0681,0.262,0.0,0.107,0.964,95.976,G9 (Gloc Nine)
5v3gtW2EjxOuCe3akCiBlD,Bagsakan,2XHTklRsNMOOQT56Zm3WS4,Parokya Ni Edgar,7g5RBMWC3jvPVmytLEZLZL,207933,2005-08-10,64,0.78,0.945,7,-5.731,0,0.101,0.227,1.19e-05,0.327,0.662,135.037,Singles
340mIDGqsUc0HqBa8CuYKi,Halik,7HJDRQAfEcFiARVehhM6qD,Gloc-9,4ld3EBQayiMTU4Po6cjODi,242718,2020-01-17,60,0.658,0.812,10,-7.507,1,0.057,0.335,0.0,0.334,0.942,79.995,Singles
4ofc8m6q1sLwkPBInLZvOt,Bahay Yugyugan,7HJDRQAfEcFiARVehhM6qD,Gloc-9,01dbx99oyLRARcTi3wceVL,255081,2022-11-25,56,0.726,0.811,7,-5.199,1,0.0646,0.0572,0.0206,0.321,0.961,91.516,Singles
1ECl4vFF1IiBcXIF5rNy8X,Norem,7HJDRQAfEcFiARVehhM6qD,Gloc-9,6jr9lat4upLvXY3sGhNfrH,280333,2017-10-09,52,0.694,0.822,9,-5.863,0,0.0387,0.052,0.0,0.21,0.459,148.036,Singles
