track_id,track_name,artist_id,artist_name,album_id,duration,release_date,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,playlist_id,playlist_name
6mzQgdrGGVY5eE8dmrxUKA,Itutulog Na Lang,1YlibpAvhJBbMZMBwN1KGv,The Juans,2m8pNsbpAvJYe7rbRpkhFF,285320,2018-10-26,0,0.532,0.154,6,-17.23,1,0.0748,0.851,0.0012,0.359,0.311,70.001,285321,3aUHKvVEwxL57y49JTuaOm,Pampatulog Hugot OPM Love song
7CkuJEJMB0clk0HCBQd9rT,Hawak Bitaw,1O2R0tcHg9FlIBXfLmagIh,LaLuna,3ialdBDlbaHFeuYBtmFc57,301854,2019-05-31,42,0.552,0.519,4,-8.451,1,0.0299,0.041,8.59e-05,0.134,0.275,138.91,301855,3aUHKvVEwxL57y49JTuaOm,Pampatulog Hugot OPM Love song
0cMcFcm3YvB8o1yKkYNv0a,"Malay Mo, Tayo",7LvDTuFCBv08xm6u1pOMK0,TJ Monterde,401eCisGwwn6mkEi5A21Iw,274291,2019-11-15,0,0.55,0.205,4,-11.732,1,0.0292,0.922,0.00773,0.0816,0.261,125.766,274291,3aUHKvVEwxL57y49JTuaOm,Pampatulog Hugot OPM Love song
1GIYbHnooC5s66QG7lmXo7,Sabik,6urxZktbtGcTIIqxQZ1d8q,Jireh Lim,0Ki5YXioifJhmtooSJ8flK,240869,2020-02-14,46,0.542,0.447,9,-8.278,1,0.035,0.323,0.0,0.0765,0.556,109.94,240870,3aUHKvVEwxL57y49JTuaOm,Pampatulog Hugot OPM Love song
3J0QLi8JvEz7WbF6HuhB2y,Ikaw Pa Lang,2JEIN1g27pZdm3hKB9EwE5,Mark Carpio,2vi9AndzXQWt4q35LJaWZk,259959,2020-01-17,38,0.602,0.486,2,-6.683,1,0.0284,0.664,0.0,0.199,0.479,118.897,259960,3aUHKvVEwxL57y49JTuaOm,Pampatulog Hugot OPM Love song
2pGH2MRfqXyFJtVPVBZ7Gx,Pwede Ba,29zSTMejPhY0m7kwNQ9SPI,Lola Amour,652wi7TL70B3QnNE2wwDSN,342806,2018-06-15,66,0.665,0.325,0,-7.658,1,0.0544,0.607,0.000429,0.105,0.253,79.496,342807,3aUHKvVEwxL57y49JTuaOm,Pampatulog Hugot OPM Love song
1FJygqYPxlAqgJ7Y9C1KuQ,Kabilugan Ng Buwan,3Selnc0BwhaX4HX9781VgP,Mark Oblea,6MoOcpZ2j3k8hMbDuJoe1B,283480,2020-02-28,0,0.707,0.402,4,-9.773,1,0.0251,0.677,0.0,0.104,0.313,94.99,283480,3aUHKvVEwxL57y49JTuaOm,Pampatulog Hugot OPM Love song
6D9DwqiHiMKmy2V7HvN6zs,Paalam,0rZRTXEmmPmx6gt92tBqIc,Moira Dela Torre,64cjwPaR72rW2Wzm9uWE3c,291108,2020-03-27,7,0.292,0.308,4,-7.562,1,0.0305,0.671,2.22e-06,0.102,0.198,98.487,291108,3aUHKvVEwxL57y49JTuaOm,Pampatulog Hugot OPM Love song
0luyrm1L6gjtoLekHOf67t,Masyado Pang Maaga,4DAcJXcjX0zlQAZAPAx4Zb,Ben&Ben,75Y2NZzYQyYpxusG8e0ZeM,306204,2019-11-01,61,0.526,0.571,7,-7.091,1,0.0295,0.458,0.0,0.11,0.31,140.051,306204,3aUHKvVEwxL57y49JTuaOm,Pampatulog Hugot OPM Love song
53iJrQRbx5fqKqogfffCrA,'Di Sapat Pero Tapat,5HIZU0JzM0AgfItVOm4E08,This Band,6DeeAcI2rCg2qDNDZjkyKZ,303786,2019-11-01,0,0.349,0.429,0,-8.268,1,0.0339,0.571,0.0,0.297,0.143,139.957,303787,3aUHKvVEwxL57y49JTuaOm,Pampatulog Hugot OPM Love song
28aWA6NMjMTZGWLrJEX0UA,Hindi Tayo Pwede (Acoustic),1YlibpAvhJBbMZMBwN1KGv,The Juans,2PH0lmKXtBb7hQQ7747mI6,318000,2019-11-15,0,0.497,0.138,11,-17.969,1,0.0509,0.858,1.31e-06,0.366,0.316,79.97,318000,3aUHKvVEwxL57y49JTuaOm,Pampatulog Hugot OPM Love song
3lel1ENtvzcRPziaCXYFTf,Hanggang Dito Na Lang,7LvDTuFCBv08xm6u1pOMK0,TJ Monterde,2M4t3JkIgv8V7wsvFc1kLr,329336,2020-03-07,1,0.485,0.189,0,-11.068,1,0.0421,0.757,0.0,0.113,0.294,129.132,329337,3aUHKvVEwxL57y49JTuaOm,Pampatulog Hugot OPM Love song
4IHxK2ciM85xQ6eIMItv9H,Panalangin,28B54RKpJrEmDoGSTjsfY6,Magnus Haven,3n8iaNDqpoYFoQ4ar3Wt2r,303004,2019-05-31,46,0.432,0.521,5,-7.654,1,0.0332,0.341,0.000128,0.124,0.353,165.851,303004,3aUHKvVEwxL57y49JTuaOm,Pampatulog Hugot OPM Love song
3yRd7Y9OVbhouw4E4TNI0t,Ikaw,3Hvxz2oZPYuo61ChHKcqQI,Autotelic,62KRgC3AZA7sxDb4fYipTI,229838,2020-03-06,37,0.563,0.6,5,-3.637,1,0.0351,0.00809,1.23e-05,0.12,0.145,124.108,229839,3aUHKvVEwxL57y49JTuaOm,Pampatulog Hugot OPM Love song
507wQHSkMb1MFJfN2fjpMQ,Nobela,4NeCu267LZemnoq44lZYKy,Julie Anne San Jose,3oI3XwwEkcSzfYStHbuRoG,279761,2019-12-20,1,0.558,0.385,2,-6.76,0,0.0294,0.766,0.0,0.0878,0.122,76.014,279762,3aUHKvVEwxL57y49JTuaOm,Pampatulog Hugot OPM Love song
1GE5vxN9NMPaBrD4axoD2e,Heaven Knows,2IJxOGPJDJzf6lLQqa84jl,Rick Price,5zI7YWTwkFuoKmHnpQZphX,267989,2020-02-14,40,0.395,0.412,0,-8.766,1,0.0271,0.826,6.56e-06,0.127,0.34,77.989,267989,3aUHKvVEwxL57y49JTuaOm,Pampatulog Hugot OPM Love song
77iVPjxBy9Q3GgOxVE1UUA,"Halik Sa Hangin - From ""The Killer Bride""",1mcqfNCReSFxun2vIWvC28,KZ Tandingan,3S4ZOWVwtEGMcxevA5YZO1,288000,2019-08-12,10,0.505,0.552,11,-11.387,0,0.0973,0.623,5.24e-05,0.327,0.407,149.467,288000,3aUHKvVEwxL57y49JTuaOm,Pampatulog Hugot OPM Love song
5Qb6FrDW7ehrglaXBgzPTE,Imposible,1mcqfNCReSFxun2vIWvC28,KZ Tandingan,2xjdl7G9tjIfKQ7xaOzkBu,256715,2019-06-07,7,0.492,0.758,0,-6.476,1,0.397,0.469,0.0,0.108,0.617,203.76,256715,3aUHKvVEwxL57y49JTuaOm,Pampatulog Hugot OPM Love song
0Iu5xWN9wtWHp5daIj0Mjb,'Di Lahat,1dpv0XBdgUa5z4vzn7ahIz,Donnalyn,3QxcPmbxKj6qFK3NqDexA7,234893,2018-10-05,0,0.686,0.731,6,-6.765,1,0.0428,0.281,0.0219,0.0964,0.433,94.008,234894,3aUHKvVEwxL57y49JTuaOm,Pampatulog Hugot OPM Love song
1WQceYh9WvSqkovH1mioRB,"Kapag Ako Ay Nagmahal - From ""Write About Love""",0DnjaQqb436AH1idffI6CQ,Yeng Constantino,1JmBzRXs04SmlRsgAUOold,256000,2019-11-22,1,0.422,0.167,9,-8.645,1,0.0341,0.959,1.26e-06,0.0788,0.192,146.764,256000,3aUHKvVEwxL57y49JTuaOm,Pampatulog Hugot OPM Love song
7jTO2Pyavfit1JCdMVrkud,Bakas Ng Talampakan,4qFxP3qN9GsnZDOkAE6x2m,December Avenue,1EwbCDDECWOsAKtqMtefgt,246363,2020-04-05,43,0.463,0.723,5,-4.026,1,0.0339,0.0583,0.0,0.166,0.327,131.905,246364,3aUHKvVEwxL57y49JTuaOm,Pampatulog Hugot OPM Love song
20JlaQj9irFjFb8X0SKKS7,Before It Sinks In,0rZRTXEmmPmx6gt92tBqIc,Moira Dela Torre,05rQadwAVYTpNNnBoeTuj0,263720,2018-02-19,17,0.542,0.392,1,-8.135,1,0.0355,0.605,0.0,0.0798,0.185,140.006,263720,3aUHKvVEwxL57y49JTuaOm,Pampatulog Hugot OPM Love song
39fNON9tzWSkuLbpGAHJnD,Connection,0DouUeF604QbSdKYIL3xrq,Keiko Necesario,6fRKrRev7RcNBXCm326IXw,261935,2018-08-01,33,0.331,0.15,1,-14.474,1,0.0338,0.839,6.63e-06,0.144,0.188,124.085,261935,3aUHKvVEwxL57y49JTuaOm,Pampatulog Hugot OPM Love song
5iMx8KjSq2n642hM7ET0E5,Tag-Ulan,4pmdWxcPYV8NkfuMmL7Ubu,Penelope,3gFxWuIKrkIAbjVquHTtY8,215515,2019-05-24,0,0.315,0.329,10,-10.547,1,0.0381,0.694,0.00859,0.163,0.268,91.531,215515,3aUHKvVEwxL57y49JTuaOm,Pampatulog Hugot OPM Love song
0AYXRlS10JHOXaGe4ihUKf,Sagada,61nn6nOoLWjVC1ER2qFAvN,Cup of Joe,1JWkWMfVxRnRCgMNuN8xt6,250000,2020-01-24,0,0.41,0.322,7,-10.384,1,0.106,0.147,0.0,0.122,0.239,51.051,250000,3aUHKvVEwxL57y49JTuaOm,Pampatulog Hugot OPM Love song
3PgjBOoA5OytNGkglObpOd,Sa Susunod na Habang Buhay,4DAcJXcjX0zlQAZAPAx4Zb,Ben&Ben,0U3q2NgWn97Fsns6dg7CzD,288189,2020-02-28,72,0.311,0.342,2,-8.889,1,0.032,0.432,1.93e-06,0.114,0.274,177.158,288189,3aUHKvVEwxL57y49JTuaOm,Pampatulog Hugot OPM Love song
58aaW6EUUZybGoSM9ozWBD,Maaari Ba,6bVVssXSh08il9SKx18XOA,Wilbert Ross,6gzgP3ha6lYwxT7IGsbKd4,323188,2019-05-31,1,0.548,0.288,7,-13.338,1,0.0339,0.889,0.169,0.113,0.0393,136.086,323189,3aUHKvVEwxL57y49JTuaOm,Pampatulog Hugot OPM Love song
6hglN7eIiym3bChVCH5E5P,Sasagipin Kita,0u4G1K1CSzcp5PZ6G6FIGu,Darren Espanto,0nIplGcRxcnZviFvoximsS,266191,2019-11-29,35,0.317,0.318,5,-10.764,1,0.0422,0.629,1.55e-06,0.0717,0.194,151.64,266191,3aUHKvVEwxL57y49JTuaOm,Pampatulog Hugot OPM Love song
0sNZsYY8LSCCM4tC2y0zR1,Binhi,7uDdl5V5AETSFY7K3muu22,Arthur Nery,3H8htbv4nP3HIjpOCbxm67,216774,2019-10-25,0,0.545,0.309,5,-10.235,1,0.0313,0.961,0.000733,0.189,0.232,123.767,216774,3aUHKvVEwxL57y49JTuaOm,Pampatulog Hugot OPM Love song
6tw7xpKrZm9vHfymxBc52E,Patawad,0rZRTXEmmPmx6gt92tBqIc,Moira Dela Torre,64cjwPaR72rW2Wzm9uWE3c,277480,2020-03-27,6,0.417,0.21,6,-9.4,1,0.033,0.412,0.0,0.104,0.144,127.009,277480,3aUHKvVEwxL57y49JTuaOm,Pampatulog Hugot OPM Love song
5eQCWiTUO87l1lerhlCIzs,Umaasa,0DpLoyGVbhOHNR3ht2oO9y,Calein,4XCTzKOG36qOVzwWz7cuv8,335624,2019-06-28,0,0.628,0.433,9,-9.868,1,0.0232,0.294,0.398,0.332,0.344,96.017,335625,3aUHKvVEwxL57y49JTuaOm,Pampatulog Hugot OPM Love song
5ONZUcFHtslSBavtrUJ8p3,Tell Me,31oMMIBDMM2Z1RQO7u8irE,Side A,1ybbXhOGoaqW8qn3QqCcSz,240666,1994-09-23,57,0.528,0.392,9,-7.193,1,0.0303,0.649,2.33e-05,0.0999,0.134,122.022,240667,2urphK2gaVU9oJxhRAUjKE,hugot opm
64juMW0Kj0MLIn5pbuNvKD,Set You Free,31oMMIBDMM2Z1RQO7u8irE,Side A,1ybbXhOGoaqW8qn3QqCcSz,273493,1994-09-23,53,0.582,0.417,2,-13.882,1,0.0321,0.123,0.0,0.325,0.277,119.888,273493,2urphK2gaVU9oJxhRAUjKE,hugot opm
7zedIdswcnY9eW6e4wImEs,Let the Pain Remain,31oMMIBDMM2Z1RQO7u8irE,Side A,1ybbXhOGoaqW8qn3QqCcSz,305226,1994-09-23,42,0.52,0.476,10,-7.223,1,0.0325,0.492,0.0,0.132,0.158,134.82,305227,2urphK2gaVU9oJxhRAUjKE,hugot opm
5JZplXG5E1BFZvrjGQQ9dR,Hold on,31oMMIBDMM2Z1RQO7u8irE,Side A,2Ef59HGDzGHCCcttpMgwuF,274533,2008-08-19,0,0.33,0.16,7,-15.672,1,0.0305,0.687,0.0,0.107,0.141,91.085,274533,2urphK2gaVU9oJxhRAUjKE,hugot opm
1mMuzbHbQIMHp2LC9cnIwE,Rainbow's End,31oMMIBDMM2Z1RQO7u8irE,Side A,5AfxJzjBq8epdBtKaEukVb,282946,2005-08-25,0,0.524,0.461,1,-15.655,0,0.0509,0.361,0.0,0.562,0.414,94.601,282947,2urphK2gaVU9oJxhRAUjKE,hugot opm
1mGqXQ83eyFpIGRXbQI11L,Each day with you,4LTJwj8UNLy3ApvH7XUiiq,Martin Nievera,6nPON9kkZHFuAWIY9XgL9u,252080,2008-06-13,0,0.396,0.641,5,-5.522,1,0.0306,0.628,0.0,0.164,0.32,146.412,252080,2urphK2gaVU9oJxhRAUjKE,hugot opm
5Kidpm3UfdhJleriK6I1CE,Say that you love me,4LTJwj8UNLy3ApvH7XUiiq,Martin Nievera,6nPON9kkZHFuAWIY9XgL9u,272546,2008-06-13,0,0.371,0.377,0,-8.961,1,0.0359,0.477,0.0,0.115,0.169,66.84,272547,2urphK2gaVU9oJxhRAUjKE,hugot opm
4WpvEb2jf1P6T9duKqZkHK,Ikaw ang lahat sa akin,4LTJwj8UNLy3ApvH7XUiiq,Martin Nievera,6nPON9kkZHFuAWIY9XgL9u,293733,2008-06-13,0,0.381,0.47,4,-8.436,1,0.0308,0.149,2.49e-06,0.101,0.119,141.737,293733,2urphK2gaVU9oJxhRAUjKE,hugot opm
6cmiHEHZDXrO5KPRxMGNtc,I Need You Back,2tOIdpZFzB2c52UdHnj5LW,Raymond Lauchengco,51AoFjKK0TE0EFbVWHf3wo,213813,2009-06-03,0,0.392,0.294,5,-12.537,1,0.0296,0.554,0.0162,0.114,0.198,124.124,213813,2urphK2gaVU9oJxhRAUjKE,hugot opm
0RnPAeSnWthFztGiQVHFRv,Sana Ay Malaman Mo,5uRUbTUQysRUR7PUy7pimM,Ric Segreto,0v06BSvM87lJO6MDXe3cud,337000,1994-10-06,0,0.514,0.321,9,-14.069,1,0.0291,0.609,3.44e-06,0.157,0.146,136.405,337000,2urphK2gaVU9oJxhRAUjKE,hugot opm
7n0KngHj0ieZxjzAmGYd6S,Give Me A Chance,5uRUbTUQysRUR7PUy7pimM,Ric Segreto,6mywCLiVupfiCnEVMPGx4m,196333,1982-05-03,0,0.334,0.324,4,-11.973,1,0.0305,0.545,8.82e-06,0.335,0.185,78.454,196333,2urphK2gaVU9oJxhRAUjKE,hugot opm
7K6971OI9Nohx0mqyKS321,Gaya Ng Dati,0RHiqaoRCsFLPeEuj3OQz4,Gary Valenciano,0nqTcNyaJDN7CqgoW9zaZQ,300628,2005-11-22,10,0.411,0.475,3,-7.772,1,0.0317,0.278,1.85e-05,0.13,0.25,139.687,300629,2urphK2gaVU9oJxhRAUjKE,hugot opm
6NqT23B1ZgwQOUydgugQcS,Di Na Natuto,0RHiqaoRCsFLPeEuj3OQz4,Gary Valenciano,2h7n0hJPUxMEAXlCBBqteq,360373,1997,28,0.201,0.462,2,-8.501,1,0.0348,0.5,0.25,0.0952,0.146,78.527,360374,2urphK2gaVU9oJxhRAUjKE,hugot opm
7EUCBzWMZO1fz2smnCVcCw,Narito,0RHiqaoRCsFLPeEuj3OQz4,Gary Valenciano,2h7n0hJPUxMEAXlCBBqteq,258995,1997,32,0.224,0.284,9,-11.973,1,0.0302,0.613,0.0,0.284,0.196,74.792,258995,2urphK2gaVU9oJxhRAUjKE,hugot opm
6voLvE0VT6FE5RRg2Vc2aX,Akoy Sa'Yo,1wOZrAWxddHrRnONyLCjsq,First Circle,1PGhi7KM8V3spjAMEZa7jJ,317813,2002-01-06,0,0.696,0.325,9,-10.012,1,0.0324,0.611,0.0,0.0519,0.404,133.345,317813,2urphK2gaVU9oJxhRAUjKE,hugot opm
1vR1SccQExdIStNalSI0a2,One Hello,14JBboD1LaDlkSM0GsSa40,Pops Fernandez,2HDcFJygvBiDnB24f5uf0g,214133,2002-06-01,0,0.357,0.249,1,-11.639,0,0.0351,0.329,0.000123,0.115,0.143,118.426,214133,2urphK2gaVU9oJxhRAUjKE,hugot opm
3nwzuzKNhSCdt8wbDPx2GM,Goodbye To Love,14JBboD1LaDlkSM0GsSa40,Pops Fernandez,2HDcFJygvBiDnB24f5uf0g,200400,2002-06-01,0,0.575,0.284,7,-11.143,1,0.03,0.391,0.0,0.0817,0.212,125.935,200400,2urphK2gaVU9oJxhRAUjKE,hugot opm
33hHFUHa5lqhGgKZDITsyW,Don't say goodbye,14JBboD1LaDlkSM0GsSa40,Pops Fernandez,6X6WLrjCkojbbVosG5UaDY,260000,2009-02-19,0,0.548,0.219,7,-19.001,0,0.0339,0.543,3.59e-05,0.0574,0.16,137.922,260000,2urphK2gaVU9oJxhRAUjKE,hugot opm
7lvr1DwG78dutURkiosUVF,If I Believed,00RJAkLnjGx4kVWVJbOJx1,Carol Banawa,18ROrLVTi9EOVvkwuAkEvS,231426,2003,0,0.382,0.235,0,-12.179,1,0.0391,0.823,8e-06,0.087,0.176,119.688,231427,2urphK2gaVU9oJxhRAUjKE,hugot opm
55DEQZZ1traulfeH3ax3KL,The First Time I Loved Forever,00RJAkLnjGx4kVWVJbOJx1,Carol Banawa,2RyD3oTUEmsLeJECmxvAr9,182413,2010-11-03,0,0.381,0.101,5,-13.909,1,0.0366,0.954,4.99e-05,0.108,0.161,75.396,182413,2urphK2gaVU9oJxhRAUjKE,hugot opm
3q9fEhaxpwiQOEsTDsEc80,Stay,00RJAkLnjGx4kVWVJbOJx1,Carol Banawa,6i1xWKdTM0kYkxUfZoX5zZ,262504,2010-06-10,0,0.456,0.405,0,-8.056,1,0.0279,0.908,4.25e-05,0.111,0.119,88.038,262505,2urphK2gaVU9oJxhRAUjKE,hugot opm
44A07wZA9HP7XDrpDn5Ny8,Everlasting Love,719ZCUqy59oGckcB1MzVTx,The Company,0tMGGYGaLvMiC7LLgQMvBx,265933,2008-11-07,0,0.568,0.452,2,-10.254,1,0.0243,0.69,0.0,0.109,0.284,96.018,265933,2urphK2gaVU9oJxhRAUjKE,hugot opm
3m2urWLjbbu4zBMHc4wuu0,Starting over Again,29Aqsp33ANrcidwOkNJJU6,Lani Misalucha,1pJWIO1fjtq96OTAdT96cZ,247586,2014-04-08,0,0.423,0.457,5,-7.586,1,0.0341,0.225,6.97e-05,0.106,0.148,119.402,247587,2urphK2gaVU9oJxhRAUjKE,hugot opm
2ihUXb4jayaUoxmID8pgB8,Stay (On the Wings of Love Teleserye Theme),1vg8YXdgvLLPPeXZkM7g5W,Daryl Ong,2afbwlVRbPUHv9fWsNA1au,262086,2016-02-17,0,0.562,0.281,7,-8.813,1,0.0296,0.841,0.0,0.112,0.306,91.961,262087,2urphK2gaVU9oJxhRAUjKE,hugot opm
2FvEkV0uR4nMEviaaiDYGn,If I'm Not in Love,6ty99gP6NrhgCOkMF2ONpy,Janno Gibbs,0fKASh4urktCpqdmXkHTvV,225186,2013-09-03,21,0.489,0.232,7,-11.282,1,0.0325,0.832,0.0,0.218,0.104,119.499,225187,2urphK2gaVU9oJxhRAUjKE,hugot opm
0nDeOp4oP4wnwzr5aEXyRV,Friend of Mine,0IIttGAzd1Ngnsa5SQWsOL,Odette Quesada,0Oqq16zElZZr6cvHQDPDpJ,204506,1984,0,0.349,0.2,0,-15.878,1,0.0304,0.922,3.79e-05,0.124,0.169,129.683,204507,2urphK2gaVU9oJxhRAUjKE,hugot opm
282TnPqgxtjzcec3H0eP7y,Photograph,4QvYFzlTFZFg2904xx8gOu,Ariel Rivera,223PcnqBSV1tre7f8FW9Ue,170960,2000,43,0.516,0.328,4,-10.221,1,0.0271,0.643,0.0,0.156,0.291,112.569,170960,2urphK2gaVU9oJxhRAUjKE,hugot opm
0w0JBoDQXAcBUGHwtJXxqI,Now That I Have You,719ZCUqy59oGckcB1MzVTx,The Company,0tMGGYGaLvMiC7LLgQMvBx,248066,2008-11-07,0,0.455,0.493,8,-7.109,1,0.0318,0.845,0.00053,0.194,0.15,75.31,248067,2urphK2gaVU9oJxhRAUjKE,hugot opm
3fX6occrRQXyzQ30biKbVy,Even If,37MhCWJuuVFFYa71Sj3Mpj,Jam Morales,5ckKpcqeFrN1zxz9ND0NA7,211693,2009-02-13,0,0.29,0.341,8,-13.84,1,0.0376,0.749,0.0,0.138,0.376,148.584,211693,2urphK2gaVU9oJxhRAUjKE,hugot opm
0dBg8sxoXUg8SVJBlN3Bhg,For Baby,4kl1LM3rjWg83OBrmNlzOZ,Donna Cruz,2w7Ou6oxVh8vcfGx17pwVf,278986,2002-01-06,0,0.668,0.439,1,-10.948,1,0.0283,0.507,0.0,0.101,0.585,129.925,278987,2urphK2gaVU9oJxhRAUjKE,hugot opm
7GAzawxdlO3r7cXqDciytC,Just A Smile Away - APO Hiking Society Tribute Album,6Vmp90FCN8neBZ4anl4UI6,Ivy Joy Aguila-Maniquiz,3so1s2DO5MMFgjG4szwSf5,174000,2009-10-10,3,0.412,0.674,5,-7.269,1,0.0423,0.15,1.8e-06,0.212,0.577,175.684,174000,2urphK2gaVU9oJxhRAUjKE,hugot opm
3pagqpQxHahTiSCXZguxeN,Pag-ibig,4RA4PC3WHM9OHZLExirTcU,APO Hiking Society,20aYXW6cd5ZuaSylfgTFGi,192066,2011-10-20,0,0.358,0.443,2,-14.266,1,0.0388,0.591,0.00386,0.105,0.322,151.856,192067,2urphK2gaVU9oJxhRAUjKE,hugot opm
18iIR01rzP3KgeFfOJhHGB,Show Me a Smile,4RA4PC3WHM9OHZLExirTcU,APO Hiking Society,1M3HLZcmRQkap2zZCpi3vn,201360,2013-02-14,0,0.18,0.375,2,-11.561,1,0.033,0.441,0.000113,0.128,0.284,86.335,201360,2urphK2gaVU9oJxhRAUjKE,hugot opm
1wRnLRqZL3W38L7tCugF79,Can This Be Love,4kqsp7WTMpLUKe9GDJfY97,Smokey Mountain,1DrXVpFEaQqzrSKoHp8dkD,204986,2012-07-26,0,0.3,0.615,5,-4.442,1,0.0317,0.694,0.0,0.167,0.236,151.643,204987,2urphK2gaVU9oJxhRAUjKE,hugot opm
3mDWuvGM0fzvNJE6kuu6TT,Kahit Habang Buhay,4kqsp7WTMpLUKe9GDJfY97,Smokey Mountain,1DrXVpFEaQqzrSKoHp8dkD,224613,2012-07-26,0,0.616,0.786,3,-4.254,1,0.0423,0.528,0.0,0.0831,0.471,115.026,224613,2urphK2gaVU9oJxhRAUjKE,hugot opm
7jhElwmyKzHEGIinmF4KIh,Fallin',6ty99gP6NrhgCOkMF2ONpy,Janno Gibbs,0fKASh4urktCpqdmXkHTvV,263226,2013-09-03,34,0.492,0.313,8,-12.393,1,0.0278,0.441,0.0,0.0865,0.33,59.954,263227,2urphK2gaVU9oJxhRAUjKE,hugot opm
0JbvjjUJ75ZRnbT9Z629Ca,Moments of Love,6ty99gP6NrhgCOkMF2ONpy,Janno Gibbs,0D603jDOAQ5W6sSfFUmQm3,241440,2010-08-01,34,0.28,0.286,0,-11.063,1,0.031,0.504,0.0,0.113,0.198,100.01,241440,2urphK2gaVU9oJxhRAUjKE,hugot opm
3CemMEC1IQ7ZPamEZfl6BR,Say You'll Never Go,0vkER0y96fNRbGEs6wLZxR,Neocolours,4g5QiCJTbwBnbsVePFBJrc,315373,2004-10-15,0,0.481,0.357,0,-15.234,1,0.0288,0.387,6.27e-06,0.0922,0.173,69.873,315373,2urphK2gaVU9oJxhRAUjKE,hugot opm
6jsVJNWXB2anDQURWerln9,Hold On,0vkER0y96fNRbGEs6wLZxR,Neocolours,4g5QiCJTbwBnbsVePFBJrc,290453,2004-10-15,0,0.562,0.508,4,-12.838,1,0.0285,0.277,0.0,0.0716,0.588,170.029,290453,2urphK2gaVU9oJxhRAUjKE,hugot opm
5fYXiqdpiUanPGjt9Pu4Ev,Tuloy Pa Rin,0vkER0y96fNRbGEs6wLZxR,Neocolours,4g5QiCJTbwBnbsVePFBJrc,272973,2004-10-15,0,0.664,0.538,9,-11.359,1,0.0275,0.503,3.07e-06,0.107,0.562,109.027,272973,2urphK2gaVU9oJxhRAUjKE,hugot opm
0oQV1f4k6Cf4kwfOz26GfN,Maybe,0vkER0y96fNRbGEs6wLZxR,Neocolours,4g5QiCJTbwBnbsVePFBJrc,270666,2004-10-15,0,0.519,0.3,7,-15.032,1,0.037,0.63,1.33e-05,0.116,0.273,60.149,270667,2urphK2gaVU9oJxhRAUjKE,hugot opm
3ToQkWZmGm2iNeien5ybPt,Maybe This Time,2b13AzQC2dauXDkpnX5xv7,Jennylyn Mercado,0esD5wWwxiRi2TpWjduWhy,202706,2010-01-02,0,0.512,0.542,5,-6.486,1,0.026,0.147,0.0,0.13,0.3,132.934,202707,2urphK2gaVU9oJxhRAUjKE,hugot opm
7gmkwCEMuytsW5NwFrsU7R,Never Gonna Let You Go,2b13AzQC2dauXDkpnX5xv7,Jennylyn Mercado,6uImG3CGrEsSZn8k0VwfQP,280234,2014-10-04,25,0.566,0.534,2,-6.486,1,0.0291,0.49,0.0,0.212,0.14,127.838,280235,2urphK2gaVU9oJxhRAUjKE,hugot opm
4jTyPPZkFyJiAYCVgDbajS,Alipin,719ZCUqy59oGckcB1MzVTx,The Company,7CarNUF8F0kgsUEgOWtK0A,272453,2012-09-06,0,0.624,0.287,5,-12.276,1,0.037,0.545,1.58e-05,0.183,0.479,149.911,272453,2urphK2gaVU9oJxhRAUjKE,hugot opm
6DqVfmRyTiQp3xC1fFXNNH,Of All The Things,1GlMjIezcLwV3OFlX0uXOv,Lea Salonga,20cioPwsDiCp13SfetzFB6,195013,2008-07-28,25,0.335,0.277,9,-10.487,1,0.0353,0.906,8.46e-05,0.0902,0.208,119.968,195013,2urphK2gaVU9oJxhRAUjKE,hugot opm
3ynDXi01YTsb9WrIDCK9oJ,Let Me Be the One,4NeCu267LZemnoq44lZYKy,Julie Anne San Jose,1g0VTTNNbF8nciniPyQtJg,280400,2013-08-06,46,0.589,0.399,10,-8.671,1,0.0393,0.686,0.0,0.107,0.175,123.856,280400,2urphK2gaVU9oJxhRAUjKE,hugot opm
4N0XG7hGoVnUKI2kuRGN1u,Kisapmata,1ZTdxfZTeztyAgKUJVLxAI,Rivermaya,65GkUxR6lYlCiYP4mqyZl1,280946,2001,66,0.432,0.563,2,-8.807,1,0.0309,0.0877,0.000355,0.294,0.397,136.172,280947,2urphK2gaVU9oJxhRAUjKE,hugot opm
2wz9Oj09d1jkK0YE8QTvVK,Balisong,1ZTdxfZTeztyAgKUJVLxAI,Rivermaya,1LgCV39PaUNSUOhlxZ28qc,219440,2005-12-12,0,0.59,0.498,0,-8.777,0,0.0369,0.293,0.000565,0.215,0.519,79.218,219440,2urphK2gaVU9oJxhRAUjKE,hugot opm
2vVW17crZs4KInids0h9SE,241 (My Favorite Song),1ZTdxfZTeztyAgKUJVLxAI,Rivermaya,1LgCV39PaUNSUOhlxZ28qc,272600,2005-12-12,0,0.701,0.312,9,-7.707,1,0.0261,0.631,2.14e-06,0.11,0.166,130.159,272600,2urphK2gaVU9oJxhRAUjKE,hugot opm
6xCj7W8PkDuTmwI0MBa0uF,Firewoman,4uYSTU2ckuHB8nfBxURSBj,Hungry Young Poets,7LwQc46M6UEqyMgr7bL8qm,224400,1997-10-24,30,0.676,0.423,4,-8.301,1,0.0365,0.745,0.000162,0.368,0.229,82.11,224400,2urphK2gaVU9oJxhRAUjKE,hugot opm
