track_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
65ANSaYbBQK6z8fOl0TWVd,0.395,0.466,7,-8.633,0,0.0322,0.714,0.478,0.258,0.191,116.965,291600
2NF5cvSM4d7EF6mNlb9erS,0.775,0.817,0,-5.534,1,0.0282,0.165,0.0,0.126,0.753,98.22,214333
65bvH7egzl7h9f7uJmqGV4,0.631,0.505,7,-12.083,0,0.0903,0.553,0.0,0.137,0.687,90.204,215387
28UMiBhn383n9S7GL4tsxD,0.615,0.467,1,-9.883,1,0.0327,0.314,0.0,0.099,0.177,119.919,273667
3FUJGbUvwM8IooDXaY8mN1,0.548,0.306,6,-14.479,1,0.029,0.448,1.37e-05,0.0959,0.221,115.31,245760
2VpR03e5F7a86Ibj9zF6sh,0.662,0.444,10,-10.343,1,0.0279,0.225,0.000362,0.0751,0.687,152.009,245000
6sPOmDulFtLzfX25zICNrC,0.659,0.513,0,-7.186,1,0.0293,0.315,0.0,0.283,0.855,133.609,177533
44AyOl4qVkzS48vBsbNXaC,0.396,0.293,2,-14.062,1,0.0275,0.941,0.000196,0.105,0.343,100.307,182360
1DC0kF4bxBA2XxtITfPEBI,0.57,0.493,4,-9.411,1,0.0249,0.114,0.0182,0.0353,0.573,82.208,249573
7oHymG8r14Iv9zn5hFTNax,0.538,0.536,3,-10.36,1,0.036,0.473,0.0,0.18,0.54,119.31,221373
6IEXakKkSG8Zg12Yna1BHz,0.491,0.44,9,-5.956,1,0.0287,0.727,0.0,0.14,0.124,117.98,240600
6yJxCltgtmGxIgKOS6ndnu,0.502,0.305,9,-16.011,1,0.0339,0.484,3.55e-06,0.117,0.248,131.242,291400
5hks7kSQAJ1SOfQwkdBZUy,0.477,0.222,0,-16.88,1,0.0313,0.508,0.0,0.148,0.397,114.915,245773
1eT2CjXwFXNx6oY5ydvzKU,0.462,0.632,5,-7.438,1,0.0248,0.091,0.0,0.397,0.585,74.268,238854
