track_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
4q05KbxYZ5JdkmrletgPjF,0.701,0.88,10,-4.56,0,0.0358,0.182,7.33e-06,0.0649,0.623,124.039,181958
5FQ77Cl1ndljtwwImdtjMy,0.57,0.756,5,-3.394,1,0.0257,0.0497,0.0,0.33,0.72,91.972,186043
0QBzMgT7NIeoCYy3sJCof1,0.756,0.697,8,-6.377,1,0.0401,0.182,0.0,0.333,0.956,94.996,206071
5LYMamLv12UPbemOaTPyeV,0.72,0.715,11,-4.652,1,0.04,0.258,0.0568,0.107,0.357,107.041,193813
0b18g3G5spr4ZCkz7Y6Q0Q,0.758,0.913,6,-2.926,0,0.113,0.00364,6.92e-05,0.193,0.658,128.04,186210
748mdHapucXQri7IAO8yFK,0.762,0.701,8,-3.541,1,0.0286,0.235,0.000158,0.123,0.742,110.968,208867
3sa06xVNmLLYIxdNNmVQN8,0.763,0.782,7,-4.541,0,0.0346,0.182,7.08e-06,0.293,0.502,127.034,177689
6WrI0LAC5M1Rw2MnX2ZvEg,0.794,0.793,11,-4.521,0,0.0842,0.0125,0.0,0.0952,0.677,123.941,183290
72yP0DUlWPyH8P7IoxskwN,0.667,0.75,0,-4.602,1,0.0906,0.0746,0.000198,0.197,0.486,126.041,202246
3HVWdVOQ0ZA45FuZGSfvns,0.798,0.675,6,-5.041,1,0.0442,0.0912,0.0,0.0894,0.842,101.956,219947
3eJH2nAjvNXdmPfBkALiPZ,0.774,0.792,10,-4.021,1,0.0523,0.051,0.0,0.155,0.507,122.062,139672
1PckUlxKqWQs3RlWXVBLw3,0.836,0.743,10,-6.305,0,0.0656,0.0995,0.0,0.335,0.722,108.966,191822
6Dy1jexKYriXAVG6evyUTJ,0.787,0.833,8,-4.403,1,0.0478,0.018,0.00747,0.0374,0.796,123.97,162604
4GSDkZt7GcmzBWmsMcpaVO,0.659,0.615,11,-5.865,0,0.0644,0.27,0.0,0.187,0.193,119.843,164010
6jjYDGxVJsWS0a5wlVF5vS,0.759,0.459,8,-5.187,1,0.0948,0.00323,0.0,0.0788,0.695,109.997,164952
3k0DJq2HdWJqnqor8NX0ac,0.746,0.622,5,-7.923,1,0.241,0.201,0.00113,0.104,0.719,128.101,166267
6MZi5j60L80SZLBxN0bv8s,0.893,0.851,3,-5.342,0,0.0979,0.145,6.49e-05,0.319,0.959,110.002,166882
43rA71bccXFGD4C8GOpIlN,0.664,0.316,5,-10.345,1,0.519,0.298,2.03e-06,0.0812,0.541,92.875,170640
6f5ExP43esnvdKPddwKXJH,0.717,0.671,0,-5.077,0,0.0337,0.0018,2.54e-06,0.0921,0.699,110.054,160657
1KixkQVDUHggZMU9dUobgm,0.614,0.934,9,-3.709,0,0.07,0.0697,0.0,0.121,0.436,116.001,174760
4laAKIq9ZxBCwf99rauPYb,0.612,0.862,8,-2.903,1,0.037,0.041,0.0,0.0907,0.354,123.849,160766
2N8m6CYs74qQO4mjVcXO30,0.824,0.587,6,-6.401,0,0.0937,0.69,0.000105,0.149,0.514,98.029,209438
5K6Ssv4Z3zRvxt0P6EKUAP,0.595,0.784,1,-4.878,1,0.102,0.216,0.0,0.0608,0.479,124.111,183726
14LdhxElpZS0rKVV4nxtdA,0.563,0.908,4,-4.25,0,0.0868,0.0696,0.0,0.328,0.171,125.972,147980
6oJ6le65B3SEqPwMRNXWjY,0.693,0.678,8,-7.159,1,0.0324,0.0151,5.71e-06,0.101,0.404,103.952,228267
0z8hI3OPS8ADPWtoCjjLl6,0.776,0.808,11,-4.501,1,0.117,0.0297,0.000127,0.103,0.494,123.988,184104
59qrUpoplZxbIZxk6X0Bm3,0.789,0.711,2,-4.248,1,0.041,0.0332,0.0,0.0876,0.753,112.985,190306
3xY5aYJcdvZX9xQxNd02ku,0.736,0.754,4,-5.457,1,0.0443,0.033,0.000599,0.0731,0.648,128.046,176480
5Ts1DYOuouQLgzTaisxWYh,0.568,0.824,9,-4.613,1,0.0299,0.403,0.0,0.0855,0.753,108.625,174760
3i0FkJYlU4MFfYkjFHXXAM,0.698,0.895,0,-4.439,1,0.0628,0.172,1.45e-05,0.409,0.838,114.914,229605
6AGOKlMZWLCaEJGnaROtF9,0.399,0.491,6,-10.778,0,0.0538,0.0563,0.00089,0.11,0.151,91.066,210463
2rmwqU7yzTvzkiaRV53DpT,0.721,0.769,7,-4.111,1,0.105,0.0922,0.0,0.0817,0.915,155.932,187108
1sx0XsWUusUoPstbvokZjP,0.731,0.626,11,-6.919,1,0.0805,0.125,0.0,0.183,0.862,82.488,173640
1tNJrcVe6gwLEiZCtprs1u,0.815,0.518,7,-6.594,0,0.0897,0.223,0.0,0.104,0.877,151.891,177667
1WkMMavIMc4JZ8cfMmxHkI,0.669,0.832,0,-5.721,1,0.0682,0.0106,0.0,0.0968,0.7,113.035,237547
58UKC45GPNTflCN6nwCUeF,0.647,0.765,1,-6.459,1,0.06,0.111,0.0,0.315,0.855,79.994,161853
5iE3eUH2WGCXcE2xr6DEmU,0.729,0.763,10,-4.407,1,0.0363,0.033,1e-06,0.192,0.864,126.002,145441
2Yer0p7uB2lVBUAtANuuQp,0.769,0.479,1,-5.339,1,0.0385,0.66,0.0,0.0914,0.803,96.051,164640
2Xnv3GntqbBH1juvUYSpHG,0.681,0.657,6,-4.671,1,0.0432,0.0748,0.0,0.353,0.628,130.089,183027
2LCd6P35jFyZ9SN37o9D2q,0.716,0.963,0,-3.097,0,0.0931,0.0344,0.0,0.292,0.707,124.97,149546
4NBTZtAt1F13VvlSKe6KTl,0.575,0.571,1,-7.906,1,0.0439,0.0558,0.0,0.0912,0.449,105.049,197947
4evmHXcjt3bTUHD1cvny97,0.64,0.648,5,-8.113,0,0.187,0.124,0.0,0.0802,0.548,92.977,197867
24ySl2hOPGCDcxBxFIqWBu,0.672,0.855,9,-3.764,1,0.0397,0.021,0.0,0.323,0.646,123.056,182200
4wNIkl5XGiAACjFBlDWuSd,0.852,0.698,9,-7.206,1,0.0629,0.00839,1.03e-06,0.0773,0.324,113.039,180645
7mFj0LlWtEJaEigguaWqYh,0.814,0.628,7,-7.178,1,0.221,0.167,0.0,0.101,0.677,123.977,201334
3LEgGAl9zLcQWGTp7ptqtQ,0.621,0.747,11,-5.084,1,0.0337,0.222,0.000194,0.147,0.426,124.015,188894
2UbVnbE5FH6008mAm6Mmgw,0.682,0.72,11,-8.173,0,0.0381,0.326,0.0,0.148,0.673,117.003,169011
3Z7CaxQkqbIs1rewKi6v4W,0.748,0.841,7,-5.08,1,0.177,0.00445,1.33e-06,0.0413,0.717,123.045,129817
44JSreJxvgl3CxLo5MoQL0,0.662,0.807,10,-3.285,1,0.0411,0.293,3.55e-06,0.189,0.772,103.031,187682
2MlOUXmcofMackX3bxfSwi,0.88,0.483,1,-7.012,1,0.0505,0.0185,8.68e-06,0.0607,0.827,124.009,342613
6sZo5nJIsFWXefRCCexpx0,0.668,0.802,5,-4.005,0,0.0917,0.0273,0.0,0.163,0.769,113.796,225789
2aXC0fD6qziwlOZZqhCqTd,0.654,0.787,4,-4.999,1,0.0502,0.00515,0.0,0.144,0.409,123.979,164490
7MC4XR9M9amdmKQr2iDF7i,0.862,0.753,5,-5.356,1,0.0625,0.131,2.01e-06,0.077,0.827,105.039,182857
31qCy5ZaophVA81wtlwLc4,0.686,0.538,2,-8.026,1,0.0345,0.181,3.13e-06,0.113,0.584,115.884,190779
1ZLrDPgR7mvuTco3rQK8Pk,0.737,0.747,10,-4.818,1,0.0323,0.269,0.0,0.219,0.447,105.943,192453
4KstW0YjGxUA6aVA4uOBY1,0.378,0.315,7,-6.743,1,0.0304,0.802,0.0,0.505,0.521,74.663,48000
3cIyMsoSvqhJTCdT4XxZmA,0.593,0.261,0,-13.454,1,0.0525,0.681,9.45e-05,0.12,0.716,79.944,94476
0xdY9wnNYGwbEyjzwJE62w,0.275,0.285,7,-11.649,1,0.0403,0.772,0.0,0.144,0.657,83.317,30587
6QDnexjUUn7BOmE0x0lcEH,0.685,0.379,0,-14.404,1,0.031,0.448,0.178,0.158,0.349,130.066,66444
4GJ9qFwQEi3QtftB00VEmQ,0.558,0.388,0,-9.584,1,0.0466,0.454,0.0,0.159,0.729,80.054,94500
6zSpb8dQRaw0M1dK8PBwQz,0.796,0.798,1,-6.312,1,0.0317,0.034,4.19e-05,0.0952,0.942,116.032,202735
3YgtkOxZsTuaZdL8McA1FQ,0.747,0.867,0,-7.311,1,0.088,0.582,0.00413,0.114,0.684,124.015,220653
3YfGTvsTAWGC2lgoDOikUz,0.454,0.931,11,-4.083,1,0.0321,0.238,0.000623,0.289,0.462,137.945,160530
1bgKMxPQU7JIZEhNsM1vFs,0.739,0.586,10,-5.079,0,0.0472,0.0245,0.000252,0.308,0.444,124.026,142677
7MIhUdNJtaOnDmC5nBC1fb,0.687,0.818,0,-4.221,1,0.0778,0.0112,0.0,0.248,0.886,125.952,165753
6xp1u6ZEHXX8DxJIFFrVoP,0.644,0.879,6,-5.204,0,0.0761,0.00423,6.91e-06,0.286,0.808,126.935,131000
40SBS57su9xLiE1WqkXOVr,0.578,0.912,1,-3.929,1,0.114,0.0166,0.00362,0.273,0.68,127.87,177525
1RF02Cf80mTaeNXG2P2boR,0.621,0.785,6,-4.499,1,0.11,0.0165,5.92e-06,0.0512,0.779,123.96,155253
3nEHrvNNtgLv9rneTAYVr4,0.665,0.738,0,-5.931,0,0.0379,0.0124,0.00598,0.0923,0.0389,125.037,214071
5u4hhtZ7f4rWkMZEZcTKrH,0.747,0.616,3,-9.76,0,0.0324,0.176,0.116,0.143,0.908,131.975,192151
39JofJHEtg8I4fSyo7Imft,0.736,0.906,0,-7.589,1,0.048,0.164,0.585,0.106,0.698,137.001,226627
3JlHRjPt2TNB9h7VFf0im2,0.571,0.937,6,-3.365,1,0.033,0.0337,3.71e-05,0.212,0.607,148.979,127004
2cSdAkzAf2T4j4aLvx4LLz,0.73,0.907,2,-3.72,1,0.0606,0.0921,0.114,0.23,0.249,120.968,111074
787Y2idwCU2Rk60Prv4wpr,0.747,0.822,3,-6.373,0,0.0721,0.00353,0.132,0.165,0.578,129.994,207514
