name,popularity,duration_ms,track_id,artist_id,artist_name,num_artists,album_id,release_date,playlist_id,playlist_name
Kahit Pa,0,235952,2VNjWwKlOWU5qqKa5EquLW,6Ww3OMFzCaO33ulKh1LBFN,Hale,1,472GgeFZaCdRLcL3cT0IAn,2005-01-01,6g5RQVCElCcmbTxWsC3VB6,PINOY ROCK BANDS SONGS 
"Pag-Ibig - From ""Dangwa""",61,154709,5fJHoiDbRO8f7wkGL0kotY,1tXFYQZSAswt4JLB42lpye,Sponge Cola,1,6ChgAzrMYdAVVm2fY2szVd,2015,6g5RQVCElCcmbTxWsC3VB6,PINOY ROCK BANDS SONGS 
Jeepney,1,322933,1F9SIR4geHCMuZcdkRzvPz,1tXFYQZSAswt4JLB42lpye,Sponge Cola,1,4Jfm8pzDGoeDqWKf6Q5qO6,2013-01-01,6g5RQVCElCcmbTxWsC3VB6,PINOY ROCK BANDS SONGS 
Di Na Mababawi,0,193506,4e0rMS4w6Ssim4K4W11J8I,1tXFYQZSAswt4JLB42lpye,Sponge Cola,1,2yCy36hxBEoYLtzZXmytFk,2009-01-01,6g5RQVCElCcmbTxWsC3VB6,PINOY ROCK BANDS SONGS 
Tuliro,0,259506,1CCXbOX4HG7lY1U4f2JZdb,1tXFYQZSAswt4JLB42lpye,Sponge Cola,1,4Jfm8pzDGoeDqWKf6Q5qO6,2013-01-01,6g5RQVCElCcmbTxWsC3VB6,PINOY ROCK BANDS SONGS 
Nakapagtataka,0,234813,4z2geuRPJJBlJ4V8C9NgZx,1tXFYQZSAswt4JLB42lpye,Sponge Cola,1,4Jfm8pzDGoeDqWKf6Q5qO6,2013-01-01,6g5RQVCElCcmbTxWsC3VB6,PINOY ROCK BANDS SONGS 
Makapiling Ka,0,246880,7K6eh0AbHofKGzQ0qr4iUN,1tXFYQZSAswt4JLB42lpye,Sponge Cola,1,2yCy36hxBEoYLtzZXmytFk,2009-01-01,6g5RQVCElCcmbTxWsC3VB6,PINOY ROCK BANDS SONGS 
'Di Na Muli,0,260599,2PO6blDCnOFWxudKu0XnmV,5cYJYBMg1n71v7cvthr1SO,The Itchyworms,1,7djBOaRI4ItJ9Q9j1haJ4n,2018-06-04,6g5RQVCElCcmbTxWsC3VB6,PINOY ROCK BANDS SONGS 
Beer,1,364106,6mQzZ2aRnKSNgckAehBgwD,5cYJYBMg1n71v7cvthr1SO,The Itchyworms,1,6WzFODPnZ5SW1qTvTELSxW,2006-01-01,6g5RQVCElCcmbTxWsC3VB6,PINOY ROCK BANDS SONGS 
Akin Ka Na Lang,0,183760,4Yp8lnGcIde2SWAqrMM3v9,5cYJYBMg1n71v7cvthr1SO,The Itchyworms,1,6WzFODPnZ5SW1qTvTELSxW,2006-01-01,6g5RQVCElCcmbTxWsC3VB6,PINOY ROCK BANDS SONGS 
Gusto Ko Lamang Sa Buhay,58,279280,4B3UHhdjB6dkOtjalFQREm,5cYJYBMg1n71v7cvthr1SO,The Itchyworms,1,4t3FtECyV1gClHmpBhXSfB,2008-07-28,6g5RQVCElCcmbTxWsC3VB6,PINOY ROCK BANDS SONGS 
Love Team,0,274506,2Xf36KXGYEGyZAjt299N6u,5cYJYBMg1n71v7cvthr1SO,The Itchyworms,1,6WzFODPnZ5SW1qTvTELSxW,2006-01-01,6g5RQVCElCcmbTxWsC3VB6,PINOY ROCK BANDS SONGS 
Ayokong Tumanda,51,328893,4b8WHzIlHN33VyJwccBlIc,5cYJYBMg1n71v7cvthr1SO,The Itchyworms,1,7B5frROxaagqiqHXnxVerP,2013-05-16,6g5RQVCElCcmbTxWsC3VB6,PINOY ROCK BANDS SONGS 
Penge Naman Ako N'yan,49,230253,6ND4moqxMDIu8kHBvBJT2H,5cYJYBMg1n71v7cvthr1SO,The Itchyworms,1,0AVsHyk0UfZO65pzOUegLP,2008-07-21,6g5RQVCElCcmbTxWsC3VB6,PINOY ROCK BANDS SONGS 
Awit Ng Barkada,0,210426,4E22gi143WOvqVP1sl0d5I,5cYJYBMg1n71v7cvthr1SO,The Itchyworms,1,36zJTya3TD3IX06lWmQIrF,2012-01-01,6g5RQVCElCcmbTxWsC3VB6,PINOY ROCK BANDS SONGS 
Ewan,0,234280,7tYu8fATbN6rL7UEiWTL9B,6MXu7TWZnmykwkXiRJeUMh,Imago,1,2WNYwZg6JlIjSkQGq0fggk,2007-01-01,6g5RQVCElCcmbTxWsC3VB6,PINOY ROCK BANDS SONGS 
Noypi,1,268382,1Xf5tZY0WFqH975R8OJL21,0c7d9V8rjfT6tzojfBfRf5,Bamboo,1,2PgDncUHg8ZS3D11VhuhzL,2004-01-01,6g5RQVCElCcmbTxWsC3VB6,PINOY ROCK BANDS SONGS 
Truth,0,262478,1mAy2SZrv3fTqGpJCnkTwM,0c7d9V8rjfT6tzojfBfRf5,Bamboo,1,6rOq3avTNJ9aRaW1bmAlLN,2006-01-01,6g5RQVCElCcmbTxWsC3VB6,PINOY ROCK BANDS SONGS 
Tatsulok,0,1037586,69iiml9D5HulXPUZIUcTU1,0c7d9V8rjfT6tzojfBfRf5,Bamboo,1,3kdYoCrhB4HN3HM4d0uzhC,2007-01-01,6g5RQVCElCcmbTxWsC3VB6,PINOY ROCK BANDS SONGS 
Umagang Kay Ganda,0,246093,5iCX8Y6vpwV5zQSEayM291,0c7d9V8rjfT6tzojfBfRf5,Bamboo,1,3kdYoCrhB4HN3HM4d0uzhC,2007-01-01,6g5RQVCElCcmbTxWsC3VB6,PINOY ROCK BANDS SONGS 
Ang Huling El Bimbo,67,447333,135ggzbjOogZ75IQ0LQi8r,7374lH6kwx9uQATYQ9H3Cp,Eraserheads,1,6JbcJM51TZIX8nkjns3M4U,1995-12-21,6g5RQVCElCcmbTxWsC3VB6,PINOY ROCK BANDS SONGS 
Pare Ko,65,325000,7uuirrtCr8O8fz7kQS6VUR,7374lH6kwx9uQATYQ9H3Cp,Eraserheads,1,0HDclsvr13EmV3DBMSVWPX,1993-12-01,6g5RQVCElCcmbTxWsC3VB6,PINOY ROCK BANDS SONGS 
Magasin,62,248840,1lan3CApvveTezmBBGzsGu,7374lH6kwx9uQATYQ9H3Cp,Eraserheads,1,1IalzI8USuu4PB679HVV5C,1994-11-01,6g5RQVCElCcmbTxWsC3VB6,PINOY ROCK BANDS SONGS 
Alapaap,64,263000,0GGfPhGuWC2JGc7hlvjLXa,7374lH6kwx9uQATYQ9H3Cp,Eraserheads,1,1IalzI8USuu4PB679HVV5C,1994-11-01,6g5RQVCElCcmbTxWsC3VB6,PINOY ROCK BANDS SONGS 
Huwag Mo Nang Itanong,58,249333,2A3CzmtFj1sK6W1qQtBz86,7374lH6kwx9uQATYQ9H3Cp,Eraserheads,1,6JbcJM51TZIX8nkjns3M4U,1995-12-21,6g5RQVCElCcmbTxWsC3VB6,PINOY ROCK BANDS SONGS 
Maling Akala,37,254559,02gBh5GO1U0qt9OnEcDYMS,7374lH6kwx9uQATYQ9H3Cp,Eraserheads,1,491qSp7GRhp2VHUPGSQ7bN,2018-11-23,6g5RQVCElCcmbTxWsC3VB6,PINOY ROCK BANDS SONGS 
Tindahan Ni Aling Nena,40,183560,6FStveEwoNqa1nNVziwKqN,7374lH6kwx9uQATYQ9H3Cp,Eraserheads,1,491qSp7GRhp2VHUPGSQ7bN,2018-11-23,6g5RQVCElCcmbTxWsC3VB6,PINOY ROCK BANDS SONGS 
Toyang - Live,28,251413,1UwYfE8PyVXDat7HFRbN0N,7374lH6kwx9uQATYQ9H3Cp,Eraserheads,1,1LFckHQfCDEGGhHG3q5k0o,2008-07-28,6g5RQVCElCcmbTxWsC3VB6,PINOY ROCK BANDS SONGS 
Kailan,47,197826,1wFDzMeJAK98oJRdrG7Gmj,7374lH6kwx9uQATYQ9H3Cp,Eraserheads,1,2DIpgoeZAbwk3wF1qSDj8v,2004-01-23,6g5RQVCElCcmbTxWsC3VB6,PINOY ROCK BANDS SONGS 
Huwag Kang Matakot,50,192693,1ZUKSCTqNX5mfkns4jHXyb,7374lH6kwx9uQATYQ9H3Cp,Eraserheads,1,2DIpgoeZAbwk3wF1qSDj8v,2004-01-23,6g5RQVCElCcmbTxWsC3VB6,PINOY ROCK BANDS SONGS 
Yakap Sa Dilim,0,189706,36B2coUVkMCZ995TlS07Ok,1EUmQM6xgUQLUkJVcvSdey,Orange & Lemons,1,69D4cExSX1pZpjc6ySwers,2008-01-01,6g5RQVCElCcmbTxWsC3VB6,PINOY ROCK BANDS SONGS 
Pinoy Ako,1,230713,6SnPIgbR703jS4K6NbcLef,1EUmQM6xgUQLUkJVcvSdey,Orange & Lemons,1,4pMaX3oxCi8S4gOhFoS2d9,2005-11-07,6g5RQVCElCcmbTxWsC3VB6,PINOY ROCK BANDS SONGS 
Your Song,3,168493,3OpGUlDmRUXh0NkIYWoIlD,2XHTklRsNMOOQT56Zm3WS4,Parokya Ni Edgar,1,0kV35wyXIJKk04VRG0DdF4,2003-01-01,6g5RQVCElCcmbTxWsC3VB6,PINOY ROCK BANDS SONGS 
Gitara,1,242826,1ycpU8beNm9bXKvy7s25Jl,2XHTklRsNMOOQT56Zm3WS4,Parokya Ni Edgar,1,0SudJuJEQweUzqF3hzeRGx,2005-01-01,6g5RQVCElCcmbTxWsC3VB6,PINOY ROCK BANDS SONGS 
Harana,2,182200,3gyEt1vswIEbpQqBs18Lha,2XHTklRsNMOOQT56Zm3WS4,Parokya Ni Edgar,1,29tJR2oXdGAFHMQkcgPUmn,1997-01-01,6g5RQVCElCcmbTxWsC3VB6,PINOY ROCK BANDS SONGS 
Pangarap Lang Kita,1,194946,2Hyctbbu32vH8L4kJfVi0O,"['2XHTklRsNMOOQT56Zm3WS4', '4OxMtvmCYCgJHjueLFwJHr']","['Parokya Ni Edgar', 'Happee Sy']",2,4GAo8Jpsiw7iKopdVwCUcY,2010-01-01,6g5RQVCElCcmbTxWsC3VB6,PINOY ROCK BANDS SONGS 
Bagsakan,0,207933,6379OM1UeWonOckjr8ikLh,"['2XHTklRsNMOOQT56Zm3WS4', '2xUbh0itGsZSga3H8FugE4', '7HJDRQAfEcFiARVehhM6qD', '6h0oLTqrudMcq4Yk8ieSgr']","['Parokya Ni Edgar', 'Francis M.', 'Gloc-9', 'Gio Fernandez']",4,0SudJuJEQweUzqF3hzeRGx,2005-01-01,6g5RQVCElCcmbTxWsC3VB6,PINOY ROCK BANDS SONGS 
Wag Mo Na Sana,1,178440,0gImXXLxJxmGBUhFXc6J5D,2XHTklRsNMOOQT56Zm3WS4,Parokya Ni Edgar,1,58vdgBfvgzQFZ2VreSPGmU,1999-01-01,6g5RQVCElCcmbTxWsC3VB6,PINOY ROCK BANDS SONGS 
Kaleidoscope World,0,283413,1rOAnW7y7kwlCM6eZLCFS5,2XHTklRsNMOOQT56Zm3WS4,Parokya Ni Edgar,1,3O938XtV5tBLuV4CiW55ys,2004-01-01,6g5RQVCElCcmbTxWsC3VB6,PINOY ROCK BANDS SONGS 
Panahon Na Naman Ng Harana,0,226253,69xT8wPJdeoZhv10l1pZRu,"['2XHTklRsNMOOQT56Zm3WS4', '72VBk3SEsEFPF948CmkHT4', '6l880dxsvN2x5wiceaG6D0']","['Parokya Ni Edgar', 'Chito Miranda', 'Rico Blanco']",3,3yy5QnevxomOTnHbF7vYdN,2016-10-17,6g5RQVCElCcmbTxWsC3VB6,PINOY ROCK BANDS SONGS 
Salamat Po,0,179533,1EBqZuZMP2u8tTkvqNZSO8,2XHTklRsNMOOQT56Zm3WS4,Parokya Ni Edgar,1,3yy5QnevxomOTnHbF7vYdN,2016-10-17,6g5RQVCElCcmbTxWsC3VB6,PINOY ROCK BANDS SONGS 
Buloy,0,254586,5Aa1oLl7GD6zmIMtu7v44f,2XHTklRsNMOOQT56Zm3WS4,Parokya Ni Edgar,1,1WwRGp57o6VFDZa2B5jfez,2014-03-16,6g5RQVCElCcmbTxWsC3VB6,PINOY ROCK BANDS SONGS 
Maniwala Ka Sana,0,195613,3r6XCeAbWNqWIbY6VoZlwO,2XHTklRsNMOOQT56Zm3WS4,Parokya Ni Edgar,1,1WwRGp57o6VFDZa2B5jfez,2014-03-16,6g5RQVCElCcmbTxWsC3VB6,PINOY ROCK BANDS SONGS 
Silvertoes,0,225080,04nPjr0fJR8F7e7WrW0Ldz,2XHTklRsNMOOQT56Zm3WS4,Parokya Ni Edgar,1,1WwRGp57o6VFDZa2B5jfez,2014-03-16,6g5RQVCElCcmbTxWsC3VB6,PINOY ROCK BANDS SONGS 
Picha Pie,0,200426,54DfAWWJEsihk7bcDLDEg7,2XHTklRsNMOOQT56Zm3WS4,Parokya Ni Edgar,1,1WwRGp57o6VFDZa2B5jfez,2014-03-16,6g5RQVCElCcmbTxWsC3VB6,PINOY ROCK BANDS SONGS 
Inuman Na,0,245853,4GmyH2UiAup8sAPOPsPB1E,2XHTklRsNMOOQT56Zm3WS4,Parokya Ni Edgar,1,1WwRGp57o6VFDZa2B5jfez,2014-03-16,6g5RQVCElCcmbTxWsC3VB6,PINOY ROCK BANDS SONGS 
Swimming Beach,0,268040,1dwJCmngcRN3EeEo5bhdC6,2XHTklRsNMOOQT56Zm3WS4,Parokya Ni Edgar,1,1WwRGp57o6VFDZa2B5jfez,2014-03-16,6g5RQVCElCcmbTxWsC3VB6,PINOY ROCK BANDS SONGS 
Sorry Na,0,253200,0ENpwTYfkjy6Ssx2NtNqSK,2XHTklRsNMOOQT56Zm3WS4,Parokya Ni Edgar,1,1WwRGp57o6VFDZa2B5jfez,2014-03-16,6g5RQVCElCcmbTxWsC3VB6,PINOY ROCK BANDS SONGS 
Mr. Suave,0,268786,5tvmZPnRKwNePJlSN68KSi,2XHTklRsNMOOQT56Zm3WS4,Parokya Ni Edgar,1,1WwRGp57o6VFDZa2B5jfez,2014-03-16,6g5RQVCElCcmbTxWsC3VB6,PINOY ROCK BANDS SONGS 
The Yes Yes Show,0,237866,1K3NsiVeSLp381kzUaq0lo,2XHTklRsNMOOQT56Zm3WS4,Parokya Ni Edgar,1,1WwRGp57o6VFDZa2B5jfez,2014-03-16,6g5RQVCElCcmbTxWsC3VB6,PINOY ROCK BANDS SONGS 
Para Sayo,0,253280,7JJ1NHjQ6ObYWLk1OnFyde,2XHTklRsNMOOQT56Zm3WS4,Parokya Ni Edgar,1,1WwRGp57o6VFDZa2B5jfez,2014-03-16,6g5RQVCElCcmbTxWsC3VB6,PINOY ROCK BANDS SONGS 
First Day Funk,0,153800,5CFQDPfpZoAiOXlCAIYD5a,2XHTklRsNMOOQT56Zm3WS4,Parokya Ni Edgar,1,1WwRGp57o6VFDZa2B5jfez,2014-03-16,6g5RQVCElCcmbTxWsC3VB6,PINOY ROCK BANDS SONGS 
Akala,0,182613,0xKml50mB3Zj2x1uDlI2u2,2XHTklRsNMOOQT56Zm3WS4,Parokya Ni Edgar,1,1WwRGp57o6VFDZa2B5jfez,2014-03-16,6g5RQVCElCcmbTxWsC3VB6,PINOY ROCK BANDS SONGS 
Boys Do Falling Love,0,210226,6M74oXubgo3TRItAfCffHB,2XHTklRsNMOOQT56Zm3WS4,Parokya Ni Edgar,1,1WwRGp57o6VFDZa2B5jfez,2014-03-16,6g5RQVCElCcmbTxWsC3VB6,PINOY ROCK BANDS SONGS 
Pakiusap Lang - Lasingin Nyo Ako,0,192560,4d1B0Q7Vw29ddfIhjCs2lk,2XHTklRsNMOOQT56Zm3WS4,Parokya Ni Edgar,1,1WwRGp57o6VFDZa2B5jfez,2014-03-16,6g5RQVCElCcmbTxWsC3VB6,PINOY ROCK BANDS SONGS 
One Hit Combo,0,169786,2uIpKbFaJVHTOBDrvejzkz,2XHTklRsNMOOQT56Zm3WS4,Parokya Ni Edgar,1,1WwRGp57o6VFDZa2B5jfez,2014-03-16,6g5RQVCElCcmbTxWsC3VB6,PINOY ROCK BANDS SONGS 
Huwag Na Lang Kaya,0,210000,2jYG2frUEfiNTF0oLwCA3h,6RV3CKY0UJIPKXyGs85Thm,True Faith,1,6nr7FEodR9IDsrtcSNcTvl,1994-01-01,6g5RQVCElCcmbTxWsC3VB6,PINOY ROCK BANDS SONGS 
Dahil Ikaw,0,293506,0JYJu5TaqjPkZjpfMXHZjW,6RV3CKY0UJIPKXyGs85Thm,True Faith,1,7JbgNc2GimrkF9tL6vUpR3,2006-01-01,6g5RQVCElCcmbTxWsC3VB6,PINOY ROCK BANDS SONGS 
Rainbow,64,347120,3VcVQmMivq2ISfKUmIuvMK,6ZgBJRjJsK1iOJGKGZxEUv,South Border,1,6bMej3xtNOTiiHLdhR4wzX,2005-01-01,6g5RQVCElCcmbTxWsC3VB6,PINOY ROCK BANDS SONGS 
Kahit Kailan - Multiplex Karaoke,60,343400,0fANuI8483AKyup2bVWZOm,6ZgBJRjJsK1iOJGKGZxEUv,South Border,1,4IkBOGQebfftx5vK9AmysA,1996-07-11,6g5RQVCElCcmbTxWsC3VB6,PINOY ROCK BANDS SONGS 
Love of My Life - Multiplex Karaoke,55,391573,3EdBq6AJ190RVcq4icTHtS,6ZgBJRjJsK1iOJGKGZxEUv,South Border,1,4IkBOGQebfftx5vK9AmysA,1996-07-11,6g5RQVCElCcmbTxWsC3VB6,PINOY ROCK BANDS SONGS 
Ikaw Nga - Version 3,59,277786,5cip0zG0qijc5K48bXy8EV,6ZgBJRjJsK1iOJGKGZxEUv,South Border,1,2lXtFOFbc3ZREHlVtdTg9O,2005-10-01,6g5RQVCElCcmbTxWsC3VB6,PINOY ROCK BANDS SONGS 
Forevermore,2,280293,0Q9jC6LNRtrgBRYeq7h4pS,31oMMIBDMM2Z1RQO7u8irE,Side A,1,2C8m7OF9BpsQ14n9NcEVz1,2004-01-01,6g5RQVCElCcmbTxWsC3VB6,PINOY ROCK BANDS SONGS 
Got 2 Believe in Magic - Version 1,7,236747,6Rr2l2xA1JuxYDhzx6lEJx,31oMMIBDMM2Z1RQO7u8irE,Side A,1,0TweOwwxnn3GKmTVmjfGyq,2002-01-01,6g5RQVCElCcmbTxWsC3VB6,PINOY ROCK BANDS SONGS 
Tell Me,57,240666,5ONZUcFHtslSBavtrUJ8p3,"['31oMMIBDMM2Z1RQO7u8irE', '74ZrVPO9hBg3o6j7g0OZ6u']","['Side A', 'Jun Reyes']",2,1ybbXhOGoaqW8qn3QqCcSz,1994-09-23,6g5RQVCElCcmbTxWsC3VB6,PINOY ROCK BANDS SONGS 
Kisapmata,66,280946,4N0XG7hGoVnUKI2kuRGN1u,1ZTdxfZTeztyAgKUJVLxAI,Rivermaya,1,65GkUxR6lYlCiYP4mqyZl1,2001,6g5RQVCElCcmbTxWsC3VB6,PINOY ROCK BANDS SONGS 
Hinahanap-Hanap Kita,57,358133,3BqsUeCJGuMijPts9ynOzy,1ZTdxfZTeztyAgKUJVLxAI,Rivermaya,1,65GkUxR6lYlCiYP4mqyZl1,2001,6g5RQVCElCcmbTxWsC3VB6,PINOY ROCK BANDS SONGS 
Ulan,65,309066,6s97fltVQXax4ZFkZJdGdP,6Xx1uQPrAF37dtVMKEmvx5,Cueshé,1,2BfekCfAeHJHeIEMWXsoXH,2005-06-09,6g5RQVCElCcmbTxWsC3VB6,PINOY ROCK BANDS SONGS 
Pasensya Ka Na,0,241029,0YyM8aEdbjGfLWPn6fdcn7,4nGp682WMiKS4X217kPw8C,Silent Sanctuary,1,38jqi8VvSax4miNL2cacD1,2015-04-08,6g5RQVCElCcmbTxWsC3VB6,PINOY ROCK BANDS SONGS 
Sa'yo,0,253360,29xs643Q96uQLD8f7SxYYw,4nGp682WMiKS4X217kPw8C,Silent Sanctuary,1,4xxRoePLdITFIhrzUhmOaQ,2013-06-11,6g5RQVCElCcmbTxWsC3VB6,PINOY ROCK BANDS SONGS 
Meron Nang Iba,0,240360,4r7vGTk9HCW7YDorNWoclF,"['4nGp682WMiKS4X217kPw8C', '4DWdVW78tmeOIWHqN4D2Yk']","['Silent Sanctuary', 'Ashley Gosiengfiao']",2,4xxRoePLdITFIhrzUhmOaQ,2013-06-11,6g5RQVCElCcmbTxWsC3VB6,PINOY ROCK BANDS SONGS 
Ikaw Lamang,2,306466,2v5VIWMjZxeiG52KckiXxS,4nGp682WMiKS4X217kPw8C,Silent Sanctuary,1,08SEZDvRXrrNs1C2y73MLi,2007-01-01,6g5RQVCElCcmbTxWsC3VB6,PINOY ROCK BANDS SONGS 
Bumalik Ka Na Sa'kin,0,216386,21gD3c0BUpor0wkpagps6R,4nGp682WMiKS4X217kPw8C,Silent Sanctuary,1,4xxRoePLdITFIhrzUhmOaQ,2013-06-11,6g5RQVCElCcmbTxWsC3VB6,PINOY ROCK BANDS SONGS 
Hiling,0,348933,4MD1cJDScbGTpNINWjJuhL,4nGp682WMiKS4X217kPw8C,Silent Sanctuary,1,0yCHt8KTeBzMDV1kRBhzXa,2009-01-01,6g5RQVCElCcmbTxWsC3VB6,PINOY ROCK BANDS SONGS 
Sa Piling Mo,0,218722,1gQIoBXTDqU2yttdLytIje,4nGp682WMiKS4X217kPw8C,Silent Sanctuary,1,38jqi8VvSax4miNL2cacD1,2015-04-08,6g5RQVCElCcmbTxWsC3VB6,PINOY ROCK BANDS SONGS 
Rebound,0,270586,4HRVIGmx0hNl4CoRuDXAcC,4nGp682WMiKS4X217kPw8C,Silent Sanctuary,1,08SEZDvRXrrNs1C2y73MLi,2007-01-01,6g5RQVCElCcmbTxWsC3VB6,PINOY ROCK BANDS SONGS 
Summer Song,0,338706,7jJyXAVeJ41zXJxBkXe1HM,4nGp682WMiKS4X217kPw8C,Silent Sanctuary,1,08SEZDvRXrrNs1C2y73MLi,2007-01-01,6g5RQVCElCcmbTxWsC3VB6,PINOY ROCK BANDS SONGS 
14,0,361813,2PWVXWqdcppyrdSFFcvYsM,4nGp682WMiKS4X217kPw8C,Silent Sanctuary,1,08SEZDvRXrrNs1C2y73MLi,2007-01-01,6g5RQVCElCcmbTxWsC3VB6,PINOY ROCK BANDS SONGS 
Jopay (2014 Version),51,268330,5LzCfzSK1MS46s0KAF4gM2,7lIVjtsgz0y1oRQFBAVNzq,Mayonnaise,1,0CYYouehuw1qAjcGjZTU9j,2014-11-28,6g5RQVCElCcmbTxWsC3VB6,PINOY ROCK BANDS SONGS 
Tayo Na Lang Dalawa,52,185066,468iB1VWvEy9ln8M9zdde6,7lIVjtsgz0y1oRQFBAVNzq,Mayonnaise,1,4V1wdlWzWsSPbgXrgipsPS,2014-04-20,6g5RQVCElCcmbTxWsC3VB6,PINOY ROCK BANDS SONGS 
Sugod,42,180946,2t8ypxdrraqqtX5LEmeTPA,6baezjDaGyBqrW8xGqw3a5,Sandwich,1,2CvEI7KQ4moLBQZNL9pbgp,2006-02-26,6g5RQVCElCcmbTxWsC3VB6,PINOY ROCK BANDS SONGS 
Narda,1,284986,1OaKrd3kWUOrltf6hoTZjk,4GBFKKuwmZUnAJt6nBal7A,Kamikazee,1,1QMMXG50CdKyrCsZFMmymj,2006-01-01,6g5RQVCElCcmbTxWsC3VB6,PINOY ROCK BANDS SONGS 
Halik,1,222680,0SzvXb3BAWgTHACbIXGNPa,4GBFKKuwmZUnAJt6nBal7A,Kamikazee,1,0HYAcVSUVkfxzHKgHu6DqR,2012-01-01,6g5RQVCElCcmbTxWsC3VB6,PINOY ROCK BANDS SONGS 
Huling Sayaw,2,295413,7L8GQLm6e7cGoMMUAgWCVp,"['4GBFKKuwmZUnAJt6nBal7A', '2vTbuBRo7ACOZ3JsCnaL7S']","['Kamikazee', 'Kyla']",2,0HYAcVSUVkfxzHKgHu6DqR,2012-01-01,6g5RQVCElCcmbTxWsC3VB6,PINOY ROCK BANDS SONGS 
Martyr Nyebera,0,325280,7l77r7rGqag5Y6gL2Oz6Lx,4GBFKKuwmZUnAJt6nBal7A,Kamikazee,1,1QMMXG50CdKyrCsZFMmymj,2006-01-01,6g5RQVCElCcmbTxWsC3VB6,PINOY ROCK BANDS SONGS 
Tagpuan,0,255453,2scfoYmaEbyFnSTezCxRXZ,4GBFKKuwmZUnAJt6nBal7A,Kamikazee,1,0HYAcVSUVkfxzHKgHu6DqR,2012-01-01,6g5RQVCElCcmbTxWsC3VB6,PINOY ROCK BANDS SONGS 
Agimat,0,260000,78fMq4Qz7TD99LZ9v6zKUp,4GBFKKuwmZUnAJt6nBal7A,Kamikazee,1,5A4jUN5pCF8DqsXj5Z36Uv,2017-12-09,6g5RQVCElCcmbTxWsC3VB6,PINOY ROCK BANDS SONGS 
Hanggang Tingin,0,279693,2Gs0Ri6nydkBqtk6p1sJs9,4GBFKKuwmZUnAJt6nBal7A,Kamikazee,1,4xZwoYk9kuq2TKsKHal9vX,2009-01-01,6g5RQVCElCcmbTxWsC3VB6,PINOY ROCK BANDS SONGS 
Unang Tikim,0,247866,3rCWaOY4c732wJ62UkdrFi,4GBFKKuwmZUnAJt6nBal7A,Kamikazee,1,4xZwoYk9kuq2TKsKHal9vX,2009-01-01,6g5RQVCElCcmbTxWsC3VB6,PINOY ROCK BANDS SONGS 
