name,popularity,duration_ms,track_id,artist_id,artist_name,num_artists,album_id,release_date,playlist_id,playlist_name
Happier,24,215257,141wnAaUIkdj4RtMSLSNmT,0WrCMobRw2luLr7c9D25d6,Hiroyuki Orion,1,6SlKdezfi2j13jPzPlRiYA,2023-06-30,37i9dQZF1DX6oLdwrroY56,Pinoy Indie Mix
Patutunguhan,68,252500,1EP2WyCX9Q7y24bKPSZ0tc,61nn6nOoLWjVC1ER2qFAvN,Cup of Joe,1,6UPgk02gaRFzLqy15dFH3I,2023-06-30,37i9dQZF1DX6oLdwrroY56,Pinoy Indie Mix
Raining In Manila,83,291070,0mtkRIAOueeXqHpyahIbtJ,29zSTMejPhY0m7kwNQ9SPI,Lola Amour,1,3F0QPdZE5LgQuJgSpiWsvy,2023-06-14,37i9dQZF1DX6oLdwrroY56,Pinoy Indie Mix
Di Na Ako,47,284210,1wC67ZTpPMKRPBex4od1WB,2YwTbSBUyNZTdv39z5pJNW,Chrstn,1,1j0PALJJqrFEgDIGpj41Y1,2023-06-16,37i9dQZF1DX6oLdwrroY56,Pinoy Indie Mix
Delikado,45,299648,79hOmFOZM0XZMBQE7rF4Gi,1UwnrHfh8Kd8Y8Ax8a3qWy,dwta,1,28fntKUsi2qv7tO8jbyADU,2023-06-16,37i9dQZF1DX6oLdwrroY56,Pinoy Indie Mix
Easy,33,224437,0t4yopXQW1ObWhhT5FQGzZ,2QZgUdDucCesAV9xVpZHyI,Sansette,1,65AJ7ZXJPSq18I0mTud0Cj,2023-06-09,37i9dQZF1DX6oLdwrroY56,Pinoy Indie Mix
Saan?,79,206500,61DuXKQqvXkxcrAIiNLIgR,6AvnL2gWjNYs1hRVJx4huK,Maki,1,2USw0nRD3YRnfofRyufJnR,2023-03-31,37i9dQZF1DX6oLdwrroY56,Pinoy Indie Mix
Sunday,32,180326,3UlUNQIwYz8o2IPkcnksjp,3Dr5ezvDdYsycy1gfaZWSL,raven,1,5WhV3B48D6u8OmayTwW3OU,2023-03-29,37i9dQZF1DX6oLdwrroY56,Pinoy Indie Mix
Tingin,76,222298,7b89Ffklm3xh4GI37vlZDZ,"['61nn6nOoLWjVC1ER2qFAvN', '09Xydf4dlkr29dH99DmsvQ']","['Cup of Joe', 'Janine']",2,5Z3PE5HciL6majXbtu3EU3,2023-04-28,37i9dQZF1DX6oLdwrroY56,Pinoy Indie Mix
Sa Iyo Na Lang Ako,39,303644,3h7L0RyN7IR3M5I6L2fObU,"['77EPS0bhR5i4KusgcHqN5Y', '6vidCmEKqTVNLxalYQuskK', '2t2lODOqTfxQh0CyN6Wx20']","['Sunset Sessions', 'Earth To Mars', 'Ruth Lee Resuello']",3,5RP6MCfIhoHQDAXBrhxRX0,2023-02-06,37i9dQZF1DX6oLdwrroY56,Pinoy Indie Mix
Please Don't Stay,34,278608,5F0Srwhpjpqt1KxyI1cDy1,6Ef0AJQePmfx2cB3vo5vEe,Three Legged Men PH,1,43zGzmF8jcqYpZTgru1Nh1,2023-01-11,37i9dQZF1DX6oLdwrroY56,Pinoy Indie Mix
Hayop Ka Crush,37,289346,25BilHRrN7GPM2HjTy8yib,4wKXUX1hMeAmlAVOi7cfG0,Frank Ely,1,0Z9KnhLSlm5ctOMfGn3jvV,2021-02-02,1BbTOiqMH25GvcImiZJOr3,Pinoy indie
Sinta,3,403285,0AU5XGGFzLxUgfk0FVmTqo,51dRRpVbvYJNPe5fYQunm9,CLUBS,1,4bbIoxY733zIEgybLZIQsT,2021-07-24,1BbTOiqMH25GvcImiZJOr3,Pinoy indie
Aking Pagtingin,8,183847,2UMGTqA4EQBhtWyjVmksGS,5j1gxsK1zOS8kQNzKTH7as,DaivJstn,1,3oCAdfia7MZyidgLBq5nZi,2022-02-02,1BbTOiqMH25GvcImiZJOr3,Pinoy indie
Kalapati,44,229780,6drq5jRqs374jhT56XmxJM,2odU1lHxg0bAqLrlGZ45Vc,Jarlo Bâse,1,47XRRzXBvrDC0UFKLUzsjP,2022-01-20,1BbTOiqMH25GvcImiZJOr3,Pinoy indie
panaginip,70,332406,1AuxZd50Dpaz0cCWphYryh,1CFjJMSXKmctvTXBA6uQkE,iluna,1,1nDqiuWaIdg3553bRee5bA,2019-12-18,1BbTOiqMH25GvcImiZJOr3,Pinoy indie
Pasilyo,82,270250,0uZFcsx96wzbixsULmrg8o,4bLLB1dbsRVUTcMpnDGDO2,SunKissed Lola,1,4shoxv60vMxSDq40tp5cSK,2022-10-28,1BbTOiqMH25GvcImiZJOr3,Pinoy indie
Estranghero,73,186610,6HVT2c1ZZdhH1nGFb4AxUJ,61nn6nOoLWjVC1ER2qFAvN,Cup of Joe,1,4RVn8ciIB4E7FMEBbmLpNc,2022-06-10,1BbTOiqMH25GvcImiZJOr3,Pinoy indie
Nahuhulog Na Sa'yo,67,217037,0EFa7HXaZUAzu9q1UdVPBR,3XGlotxI2yAE3RV0DX6oD2,Noah Alejandre,1,3QPcdcXJZ4uophss504wCg,2022-12-02,1BbTOiqMH25GvcImiZJOr3,Pinoy indie
Ikaw Pa Rin Ang Pipiliin Ko,69,262068,3LvrJEPQ61Vvj1t3Edg20X,61nn6nOoLWjVC1ER2qFAvN,Cup of Joe,1,6P8VL5hDXBJODIAOBuPJV4,2021-07-02,1BbTOiqMH25GvcImiZJOr3,Pinoy indie
Bawat Piyesa (Secret Verse Ver.),52,410000,68qOMum0kIvub5W3yQsTPo,"['2KdFoq4IBXMzfia4ZCLDIs', '3BQ7MYNeB0wMPtHYPWvu1C']","['TONEEJAY', 'syd hartha']",2,5taKMMxKn6OKw7iy4pQ4ru,2022-11-25,1BbTOiqMH25GvcImiZJOr3,Pinoy indie
Ligaw Tingin,3,256487,1sb94XlK6C8VETUPeMpzjq,7mpEg5WV7rNQSLwxxVJ4kk,Zildjian Parma,1,1Z55VsiKo1lpe4n03B2iL9,2022-09-25,1BbTOiqMH25GvcImiZJOr3,Pinoy indie
"Alon (From ""Nerisa"") - Original Motion Picture Soundtrack",38,283377,0oXRtetvmbsHnBb1xTt8M8,15yoZTF21mcoOnY2qsFlOP,Aly Remulla,1,2i3h6qLBLdWrdxmd2lZohq,2019-10-31,1BbTOiqMH25GvcImiZJOr3,Pinoy indie
Punas Luha,45,290206,0ZjUsCjNYT44uFboVtWCFJ,37gpPWUw01BXkRl4zg8hkk,Earl Generao,1,51aIrlijlwMlNVLCEftAhy,2019-09-13,1BbTOiqMH25GvcImiZJOr3,Pinoy indie
Sawa Na,57,235277,0LoXmqWDjLVi6uHh25DtaP,1DlYnIiliftt6R21Y5NOW2,Adie,1,6RpuSdCfPG66ygsuZb64xq,2021-10-08,1BbTOiqMH25GvcImiZJOr3,Pinoy indie
Hinga,40,285714,3hrkPBNoXAasNErj9ATIve,3WDWdGrDmyczFUkPPkd8aK,Minaw,1,46utlg3v8O0XfKPasyG1Xf,2021-07-30,1BbTOiqMH25GvcImiZJOr3,Pinoy indie
Mananatili,64,231724,683vYd6JzbsguUFrX5VeG9,61nn6nOoLWjVC1ER2qFAvN,Cup of Joe,1,5xJmMjAm9YSLcZJ0wwAiaL,2022-04-01,1BbTOiqMH25GvcImiZJOr3,Pinoy indie
tila tala,67,281296,4ESVeOSa7asoWhkAg6aTB2,3BQ7MYNeB0wMPtHYPWvu1C,syd hartha,1,5leaLgCdTTc6idyVEdBEGP,2018-03-14,1BbTOiqMH25GvcImiZJOr3,Pinoy indie
Anghel,50,239191,6KBG2jtGvLjkcIkFUKO0rt,5PEsNoUzsAqT1INR1N4HY0,brando bal,1,2cipBrScbCbklYkw1hTGNG,2020-02-14,1BbTOiqMH25GvcImiZJOr3,Pinoy indie
Maligayang Pagkunwari,58,274500,11s7b3qNczlmVO0LT3PPte,31fsDbpNPKe346urriO4ma,mrld,1,0NqV5yJbP7ngiQPY91J9dj,2022-04-01,1BbTOiqMH25GvcImiZJOr3,Pinoy indie
Uhaw (Tayong Lahat),80,241185,47OFMuRu5lzJHRbtEXPBbs,6Dp4LInLyMVA2qhRqQ6AGL,Dilaw,1,35qpGQN1On4Un7ZUdTVQgD,2022-12-16,1BbTOiqMH25GvcImiZJOr3,Pinoy indie
Kung Maging Akin Ka,60,253235,63g7T96x98kozrsNDHWqHv,61OfH8eB8aJIc9T98cecNT,Sugarcane,1,7lCRLdARDimlGNWn58X28v,2021-02-13,1BbTOiqMH25GvcImiZJOr3,Pinoy indie
dahan-dahan,60,264341,3pT7wGF5w6Jhgj7w08dCeQ,29zSTMejPhY0m7kwNQ9SPI,Lola Amour,1,0xWLRLBLyorsbEwOeWzklC,2022-10-12,1BbTOiqMH25GvcImiZJOr3,Pinoy indie
Oras,66,260092,77KU2ntd4vA44tIf2qGArD,0DpLoyGVbhOHNR3ht2oO9y,Calein,1,5p4ZFNI9SejSZz73C4YIYj,2020-03-06,1BbTOiqMH25GvcImiZJOr3,Pinoy indie
Lunas,36,338791,3w5pypVoN9U2Ayr3DGxBV2,37gpPWUw01BXkRl4zg8hkk,Earl Generao,1,7bV2yfzak7C66X0etN0vzb,2017-11-15,1BbTOiqMH25GvcImiZJOr3,Pinoy indie
Hindi Ikaw,43,157375,7kqNH63z8o5RS0J3KEOZKG,2owtRYReKCG1n2AAS5AcpS,Kenaniah,1,5CzBSjpE30f8do7yw1OeDE,2021-12-17,1BbTOiqMH25GvcImiZJOr3,Pinoy indie
Mula Ngayon,22,294033,7CSu3GBhITyAGVpAoTTHFZ,50JLRPX2SAUwAfMglz3LiJ,Carl Beley,1,6NBTBJ3gZxrO25SeYC1PIW,2022-12-20,1BbTOiqMH25GvcImiZJOr3,Pinoy indie
Bituin,46,199240,0yL2q6UbSzcHcDJZW7VSku,61OfH8eB8aJIc9T98cecNT,Sugarcane,1,0jPn165j4LStWZDlP9klZi,2019-07-21,1BbTOiqMH25GvcImiZJOr3,Pinoy indie
Kay Ganda Mo,51,194861,0DlpDP9w33WizDA6FGZ37k,4wKXUX1hMeAmlAVOi7cfG0,Frank Ely,1,2WYLaiVPMDUSj6v7HlwD45,2021-12-23,1BbTOiqMH25GvcImiZJOr3,Pinoy indie
Sandali Lang,45,310625,10lpJuXqIl5dm7L42ucdYD,1hMAGfvamVXuSWBFQRFMeq,Over October,1,0uAhg5i0SmAvoJv4FDx31Q,2021-08-23,1BbTOiqMH25GvcImiZJOr3,Pinoy indie
Buwan Ng Mayo,43,301039,2k4XjOZEokPdM2rhRzeQ3Q,4N9XMzF4fPBDnbYVniN6Tp,Kyle Raphael,1,7xBtGbUMORF85if0tXC6BX,2019-11-29,1BbTOiqMH25GvcImiZJOr3,Pinoy indie
Celeste,54,199636,1ax06geCh4xRi4dGBs5p9D,2AcrkelR47hApTQirQhv6F,Tothapi,1,4Hp38oiTO22R7onwSjX8ju,2022-10-21,1BbTOiqMH25GvcImiZJOr3,Pinoy indie
Di Man Tinadhana,52,250297,7osu5JQDE0riRg4ewMNHrg,3XGlotxI2yAE3RV0DX6oD2,Noah Alejandre,1,3xPg2ALbLbmE4w6qQsEX53,2022-05-06,1BbTOiqMH25GvcImiZJOr3,Pinoy indie
Ulan,32,221703,7KDWpF2wVP0Ei4S9cLyUX3,1l1DwY0W7U3cYwku9JyOQ9,Jeiven,1,4YSJ9C5RV6KoQuwWtS7A0X,2021-11-26,1BbTOiqMH25GvcImiZJOr3,Pinoy indie
Tayo Lang Ang May Alam,50,292473,6FT35oVqQZFiTPL9BLmHOH,2inqTOq06scVP6BkEyHBsp,Peryodiko,1,4zpGOdK4bqkJ5GgKlSUOma,2014-10-01,1BbTOiqMH25GvcImiZJOr3,Pinoy indie
Mamahalin,53,290000,6MxnpkdjLNJpgNoIXUcILT,6kD4BtYVl0bUqqamiv0cnL,Angelo Garcia,1,2Ao78yikCqcd4IOVAJrsAw,2021-10-15,1BbTOiqMH25GvcImiZJOr3,Pinoy indie
Ako Naman Muna,2,327058,3XkRmiW2p9CDD3zSsLlu2h,7yaaxrkMOWJZXpIYHkppDH,Angela Ken,1,5IG1KWjdmFvKowAQf8ho6t,2022-11-04,1BbTOiqMH25GvcImiZJOr3,Pinoy indie
Sueno,0,257067,1bMQjt7tQipEUXpeLSPOVK,2b9sNBOKOO52limWBKI84i,Kayl Garcia,1,3yvS9uAjheB3cuYUmgLI5N,2020-05-08,1BbTOiqMH25GvcImiZJOr3,Pinoy indie
Kalangitan,0,266553,4HYn0Xd36czbhWwuSqGfL4,0HPPmrlbWzvLUbkb5gNl18,Chiquerella,1,7g4cLdwGx0aSk8srRWdDxf,2019-09-27,1BbTOiqMH25GvcImiZJOr3,Pinoy indie
Ligaw Tingin - Stripped,0,224677,4ZSiP3QhdaVm3aImRcJJPa,5ip3XE8fs3j9seFpIJfshb,Astetik,1,06qzsJ7cFkZoj43gbZ9y2p,2020-03-13,1BbTOiqMH25GvcImiZJOr3,Pinoy indie
Walang Aminan,49,154999,17fq6LtVwn5AvyAkVZZL4z,66jyWeUhy75IiWKCvAakuA,huhsmile,1,2vJjKU0dCcpILifHOCfTq9,2021-04-30,1BbTOiqMH25GvcImiZJOr3,Pinoy indie
Padaba Taka,67,277583,07gUvSU765VtVbSoHPMHHO,1UwnrHfh8Kd8Y8Ax8a3qWy,dwta,1,0Vl0nkEU0moIeAlY3gbYjZ,2022-10-28,1BbTOiqMH25GvcImiZJOr3,Pinoy indie
Musika,76,246666,7bAVndaTleEnfizm6h2d3i,1chOgh5tgwfiyJ2zhUHwBj,Dionela,1,3A0K1ImYGMKTYDLe5EgLWv,2022-09-28,1BbTOiqMH25GvcImiZJOr3,Pinoy indie
paruparo,46,227263,0oug9t7drnkDuDpiDatvei,3BQ7MYNeB0wMPtHYPWvu1C,syd hartha,1,5yMcGhC4JxjcK3K0H8FRLD,2019-10-31,1BbTOiqMH25GvcImiZJOr3,Pinoy indie
Walang Kapantay,0,319875,3xT8Nqy3eX2t4ImPRwR660,5SChS914naD0ev5pHTFMdt,The Knobs,1,7eWnYXrZmrA0Xiv7iWo3st,2021-02-12,1BbTOiqMH25GvcImiZJOr3,Pinoy indie
Dahilan,32,250434,7wIyQFnfB8EcRQlizMrYg9,4f8W7Orm3SNi7FvJ59oBWP,The MNY.,1,4wfyMoXLLXOyOTw53beYzU,2022-08-02,1BbTOiqMH25GvcImiZJOr3,Pinoy indie
Nag-iisa,32,249869,3HGmbWrOkwpiAsxYmSLBQE,40ulg2TTFpUOcGVyDu6iJO,Leona,1,3nSffC2Dt4qVhReSaPSOV2,2022-02-26,1BbTOiqMH25GvcImiZJOr3,Pinoy indie
