track_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
26YB0i2FPckVcDA959wYMK,0.722,0.644,10,-9.504,0,0.159,0.00171,0.000343,0.266,0.466,178.069,151098
4SRqDmPxYX0pUb5B5ut2Ri,0.452,0.574,6,-8.336,1,0.31,0.246,0.0,0.189,0.58,92.791,207187
741UUVE2kuITl0c6zuqqbO,0.77,0.58,0,-8.393,1,0.247,0.519,0.000127,0.233,0.753,144.072,109750
4S5b3wwIXpVNvY2jeIQdKu,0.677,0.671,7,-4.905,1,0.0361,0.004,5.07e-05,0.413,0.527,137.046,238920
1GH5tpvz5g1ZGKNBPBWkTm,0.751,0.648,1,-5.394,1,0.241,0.159,0.0,0.0508,0.678,90.987,208093
13P5rwmk2EsoFRIz9UCeh9,0.719,0.671,8,-6.279,1,0.0336,0.0372,8.21e-06,0.12,0.786,130.027,237627
6c8J6W7sLUWYz90ywJIyvc,0.461,0.894,6,-5.456,1,0.135,0.000563,2.76e-06,0.1,0.335,125.892,211330
1NrJYpdAi7uosDRPmSYrsG,0.593,0.74,8,-6.12,1,0.0339,0.363,2.22e-05,0.102,0.502,118.008,208107
4Ub8UsjWuewQrPhuepfVpd,0.679,0.715,9,-6.383,1,0.0407,0.0755,0.0,0.271,0.571,127.435,214148
0FE9t6xYkqWXU2ahLh6D8X,0.825,0.652,1,-3.183,0,0.0802,0.581,0.0,0.0931,0.931,95.977,233713
1nInOsHbtotAmEOQhtvnzP,0.562,0.939,0,-4.282,1,0.0475,0.046,0.0,0.112,0.684,116.044,221947
7ro0hRteUMfnOioTFI5TG1,0.652,0.8,9,-4.019,0,0.0614,0.143,0.629,0.112,0.234,143.978,231704
0pbxtO8Eh66pU5j01jNKFq,0.751,0.476,11,-5.242,0,0.0447,0.0495,0.0,0.0567,0.225,93.929,117447
0aOluBqXYd0rFSCsgDyAWX,0.575,0.664,4,-5.303,0,0.0481,0.637,0.0,0.116,0.437,129.07,241693
3E7dfMvvCLUddWissuqMwr,0.652,0.698,10,-4.667,0,0.042,0.00112,0.000115,0.0886,0.47,96.021,202067
4rHZZAmHpZrA3iH5zx8frV,0.574,0.512,5,-6.664,0,0.0503,0.234,0.0,0.0946,0.512,76.899,484147
5vL0yvddknhGj7IrBc6UTj,0.69,0.636,9,-6.028,0,0.0457,0.0203,0.0,0.147,0.8,96.0,204285
1WPYH2V7IS9pg5fARR6FJK,0.671,0.794,8,-4.708,1,0.0437,0.136,0.00224,0.121,0.36,107.989,164707
6tl8Ghkzp7e5xQuwI7AhEH,0.555,0.715,11,-4.821,0,0.0468,0.00192,0.0,0.114,0.402,91.951,225147
3jZomvOBa5qfTo5HkqI1p5,0.489,0.867,4,-3.121,0,0.071,0.025,0.0,0.586,0.409,162.131,157293
5s5t0OFg9lIlBFaCI14K1i,0.524,0.711,0,-5.494,0,0.0405,0.0567,0.0,0.134,0.539,203.867,257133
12VWzyPDBCc8fqeWCAfNwR,0.792,0.625,1,-5.609,1,0.0536,0.00776,0.00188,0.329,0.37,103.967,173987
1Zdp2FXNiGYTtk4eFqfCNB,0.855,0.821,10,-5.147,1,0.224,0.245,0.133,0.0578,0.719,129.955,114109
41Fflg7qHiVOD6dEPvsCzO,0.884,0.765,8,-3.865,1,0.0882,0.063,7.04e-06,0.118,0.594,99.987,224573
5BTpeKg0dwxGmyELhIpkj8,0.761,0.729,5,-3.081,0,0.0415,0.126,0.0,0.0955,0.387,114.924,208320
3bC1ahPIYt1btJzSSEyyrF,0.747,0.937,0,-5.746,1,0.0453,0.0208,0.0,0.29,0.739,103.976,224653
12lZTPlXwUtrQuhEty6098,0.7,0.695,7,-4.973,1,0.0897,0.00629,0.0,0.0319,0.633,122.028,203333
6RUKPb4LETWmmr3iAEQktW,0.617,0.635,11,-6.769,0,0.0317,0.0498,1.44e-05,0.164,0.446,103.019,247160
10resTtKxVLJNT0KnY4NFP,0.571,0.746,8,-6.844,1,0.299,0.116,0.0,0.687,0.208,174.915,186514
0Ri6sPso4CNTnHn7RroCt4,0.457,0.573,5,-3.866,0,0.0275,0.578,3.05e-06,0.114,0.0992,76.193,238560
5dKyZWlgjWw1oJgLa4GCZD,0.671,0.71,9,-6.997,0,0.109,0.335,4.76e-06,0.074,0.233,102.022,199179
2VhPOtIQw2UpQmRVevdviU,0.707,0.752,0,-4.401,0,0.0885,0.269,0.0,0.377,0.724,150.061,199373
2k0OtF8OWH9vYDp5z8K5go,0.542,0.713,0,-4.059,1,0.0812,0.00301,0.0,0.551,0.513,127.894,185880
08iFBvu0jVKnliRXV9Xzkc,0.674,0.693,8,-4.182,1,0.25,0.0807,0.0,0.181,0.317,139.898,130286
2y4lAQpi5VTNLu2ldeTdUH,0.613,0.622,1,-5.794,0,0.0334,0.00882,0.0,0.37,0.484,80.003,231240
22VdIZQfgXJea34mQxlt81,0.705,0.769,9,-5.526,0,0.0425,0.113,0.0,0.105,0.583,107.949,213520
2zFF6jG5hQArbzcXz3KUWk,0.583,0.61,5,-5.639,0,0.0382,0.00425,0.000105,0.14,0.336,114.06,214740
30UAaS7gWwNTcO1axpAB5g,0.718,0.745,11,-6.308,0,0.238,0.0919,0.0,0.185,0.735,160.0,199500
6QgjcU0zLnzq5OrUoSZ3OK,0.801,0.795,1,-5.115,0,0.0504,0.0417,0.000113,0.0717,0.754,79.028,163253
0eqH0ALoDQevq59YcQ53KE,0.926,0.916,10,-2.221,0,0.0929,0.35,6.17e-06,0.0234,0.904,110.007,199853
5OMwQFBcte0aWFJFqrr5oj,0.755,0.832,2,-2.741,0,0.116,0.0746,1.27e-06,0.291,0.735,120.032,199693
6GJGH5kQCchEBRQU0V6TsC,0.56,0.699,0,-7.692,1,0.0729,0.272,0.0,0.1,0.525,160.192,186070
7in46wlBseKBTcLi6lyhF9,0.71,0.851,7,-4.241,1,0.318,0.112,0.0,0.199,0.822,130.014,199493
1i1fxkWeaMmKEB4T7zqbzK,0.532,0.869,11,-5.094,1,0.172,0.157,0.00508,0.136,0.422,159.803,208373
2YlZnw2ikdb837oKMKjBkW,0.63,0.53,0,-7.259,1,0.0434,0.4,0.0,0.177,0.417,108.038,225053
5ybJm6GczjQOgTqmJ0BomP,0.662,0.736,7,-6.511,1,0.0374,0.00274,0.000844,0.0464,0.674,104.003,232120
0GEcC4Mknzr3WLacNscC19,0.619,0.45,5,-9.316,0,0.0315,0.314,4.9e-05,0.0829,0.491,129.816,128308
2oxtQ84p1j5GmyzmD50Lq0,0.856,0.754,7,-2.728,0,0.0416,0.0294,1.49e-05,0.206,0.722,98.018,236213
3yvZ1VUso9Xi7EvIyLaj4o,0.636,0.436,7,-9.524,1,0.139,0.112,0.0,0.135,0.331,84.804,190185
3xrn9i8zhNZsTtcoWgQEAd,0.662,0.741,0,-5.406,1,0.0334,0.00165,0.0303,0.114,0.404,131.0,188960
1ABCdDnKYrpkpPK1mpaqmg,0.612,0.736,8,-7.944,0,0.228,0.0349,4.85e-05,0.0985,0.312,102.024,202940
1nZzRJbFvCEct3uzu04ZoL,0.678,0.918,5,-4.63,1,0.0355,0.000417,0.0,0.0744,0.769,130.028,216160
70ATI6K6i1TXfRfID7bcN0,0.836,0.699,5,-3.235,1,0.179,0.114,0.0,0.13,0.818,94.092,273813
5NRtdsFFlmyE8qDMgS08PE,0.736,0.534,11,-9.22,0,0.0367,0.0433,0.00434,0.0664,0.552,127.035,192441
1zEedd33dfphQpuHhg1qqM,0.798,0.689,11,-8.459,0,0.0391,0.252,0.00103,0.106,0.72,110.013,134167
6RtPijgfPKROxEzTHNRiDp,0.773,0.758,1,-4.993,1,0.0381,0.0422,0.0,0.305,0.925,144.033,224840
5mvKuE9Lf9ARVXVXA32kK9,0.638,0.831,5,-3.944,1,0.182,0.0281,3.06e-06,0.277,0.685,175.038,223053
2TIlqbIneP0ZY1O0EzYLlc,0.501,0.405,1,-5.679,1,0.0319,0.751,0.0,0.105,0.446,109.891,182161
5W7ek7bU1R1hNX8td4FXDT,0.877,0.735,0,-7.73,1,0.281,0.158,0.0,0.0874,0.654,159.943,136071
6kxXgUyPMsP43mbXAMVjWY,0.653,0.821,2,-8.318,0,0.0431,0.0265,0.00589,0.236,0.14,128.109,159287
3MjUtNVVq3C8Fn0MP3zhXa,0.759,0.699,0,-5.745,0,0.0307,0.202,0.000131,0.443,0.907,92.96,211067
0vg4WnUWvze6pBOJDTq99k,0.675,0.479,0,-9.87,0,0.0278,0.633,1.76e-05,0.088,0.454,81.998,209493
26HjsoIVA31ounCSmjn24v,0.652,0.557,10,-10.637,0,0.496,0.301,0.0,0.0697,0.537,164.111,177888
5jrdCoLpJSvHHorevXBATy,0.645,0.585,6,-6.122,1,0.0513,0.00314,0.0,0.165,0.353,131.931,215672
4omisSlTk6Dsq2iQD7MA07,0.487,0.9,0,-4.417,1,0.0482,6.79e-05,0.0,0.358,0.484,149.937,204000
6NPVjNh8Jhru9xOmyQigds,0.652,0.757,1,-6.819,1,0.153,0.286,0.0,0.0886,0.962,159.911,233305
3J0myWc0Pp8WPbn69l42dk,0.707,0.588,1,-5.608,0,0.265,0.336,9.91e-05,0.0784,0.128,91.521,157377
6hkOqJ5mE093AQf2lbZnsG,0.691,0.795,1,-4.021,0,0.0355,0.000812,1.02e-06,0.156,0.876,133.971,227333
7JIuqL4ZqkpfGKQhYlrirs,0.452,0.563,4,-6.607,1,0.0272,0.144,0.0,0.143,0.209,137.715,267653
