track_id,track_name,artist_id,artist_name,album_id,duration,release_date,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,playlist_id,playlist_name
4WIaDYUIlXsHi4yMF596aI,About Damn Time - Purple Disco Machine Remix,56oDRnqbIiwx4mymNEv7dS,Lizzo,5sJDNPqLeEUPnod5ovf5h6,218476,2022-05-18,67,0.8,0.771,10.0,-6.638,0.0,0.123,0.0531,0.0,0.229,0.886,118.991,37i9dQZF1DXcZDD7cfEKhW,Pop Remix
5KbhvaeqKIB2bZcJMyfezl,Hold Me Closer - Joel Corry Remix,3PhoLpVuITZKcymswpck5b,Elton John,6cZP7F8HkDeMAsCcfCyRWa,248594,2022-10-07,66,0.642,0.887,0.0,-5.439,1.0,0.0416,0.0173,5.75e-05,0.246,0.117,125.994,37i9dQZF1DXcZDD7cfEKhW,Pop Remix
1rGd2CoMxEg2dnaytLY5ZG,Goodies,5R3Hr2cnCCjt220Jmt2xLf,Dillon Francis,67bFXY7O9MCywon0nEyS1Z,121904,2022-09-02,66,0.844,0.865,5.0,-3.73,0.0,0.0431,0.0196,0.00979,0.0978,0.679,126.008,37i9dQZF1DXcZDD7cfEKhW,Pop Remix
5Ay8r4qxJ1OYLS91tWysRf,Don't Go Yet - Major Lazer Remix,4nDoRrQiYLoBzwC5BhVJzF,Camila Cabello,3jTLjbylYAkf4nbCPuz2Qo,171265,2021-09-10,66,0.806,0.73,10.0,-5.73,0.0,0.149,0.228,0.000114,0.0817,0.629,124.914,37i9dQZF1DXcZDD7cfEKhW,Pop Remix
6OboXrS1zbfCmh7uDFCIQ5,The Best Part of Life (Imanbek Remix),0H39MdGGX6dbnnQPt6NQkZ,SAINt JHN,1Eoy1ADRQDviO2WX2V2vyP,198979,2022-05-06,65,0.759,0.9,1.0,-1.999,0.0,0.0419,0.00571,5.13e-05,0.294,0.389,127.999,37i9dQZF1DXcZDD7cfEKhW,Pop Remix
7nwEab6Y4LXbKUZDNofOag,Numb - Alok Remix,64KEffDW9EtZ1y2vBYgq8T,Marshmello,3wtLFXAFurtpmgn1whn7Uf,172913,2022-08-12,65,0.639,0.965,5.0,-5.21,1.0,0.0435,0.00632,0.148,0.364,0.408,127.027,37i9dQZF1DXcZDD7cfEKhW,Pop Remix
1U3VkqNBorp6hxLoM6JlQJ,Never Gonna Not Dance Again - Sam Feldt Remix,1KCSPY1glIKqW2TotWuXOR,P!nk,4qxm7mFPzfXYEo5A9LPg5J,167419,2022-12-13,65,0.716,0.758,10.0,-5.895,1.0,0.111,0.0336,1.33e-06,0.449,0.493,123.947,37i9dQZF1DXcZDD7cfEKhW,Pop Remix
3rJvr6YpIZTsx32nSDJ26Q,2 Be Loved (Am I Ready) [PNAU Remix],56oDRnqbIiwx4mymNEv7dS,Lizzo,2B0PXzy8733OS2TdmU58in,222800,2022-09-23,65,0.786,0.951,4.0,-3.819,0.0,0.133,0.0475,6.04e-06,0.0655,0.675,133.002,37i9dQZF1DXcZDD7cfEKhW,Pop Remix
49DiBZ3GwhSChqKE6XOkzx,2 Die 4 (Jax Jones Midnight Snacks Remix),4NHQUGzhtTLFvgF5SZesLK,Tove Lo,3dPFgCq5KuPHjBUdSoRmlX,155989,2022-09-07,65,0.702,0.658,10.0,-7.299,0.0,0.0655,0.00463,0.0842,0.0611,0.502,125.014,37i9dQZF1DXcZDD7cfEKhW,Pop Remix
59zbXPD0j7JxsVVm480g3b,Shivers (Dillon Francis Remix) [Main Mix],6eUKZXaKkcviH0Ku9w2n3V,Ed Sheeran,1IhjAej4bFQdXNh9yRwE7B,127766,2021-10-27,65,0.744,0.828,2.0,-5.911,1.0,0.0289,0.0646,1.4e-05,0.0858,0.579,124.029,37i9dQZF1DXcZDD7cfEKhW,Pop Remix
2Tl5fhF4itz5VeXHRVGIO5,Unholy (feat. Kim Petras) - Disclosure Remix,2wY79sveU1sp5g7SokKOiI,Sam Smith,1Ta4wnFWj2Ej3JheWSdjtj,234411,2022-10-14,64,0.736,0.783,1.0,-6.765,1.0,0.0504,0.00476,0.0055,0.343,0.179,127.998,37i9dQZF1DXcZDD7cfEKhW,Pop Remix
7gLKUPLGMzPhw90Ara5ZEc,I'm Good (Blue) - Tiësto Remix,1Cs0zKBU1kc0i8ypK3B9ai,David Guetta,2FoK9zElswjfRAYxDfspRd,178124,2022-09-29,64,0.6,0.96,7.0,-2.396,0.0,0.0597,0.000707,0.0475,0.381,0.153,128.068,37i9dQZF1DXcZDD7cfEKhW,Pop Remix
2PI3dfxZWkaEpBoCJq56RK,Rise (Sam Feldt Remix),6ydoSd3N2mwgwBHtF6K7eX,Calum Scott,3SFLNyzF7aNhJuzkIAxHqg,162540,2021-10-29,64,0.695,0.74,10.0,-6.97,1.0,0.0371,0.0155,0.0,0.143,0.455,122.051,37i9dQZF1DXcZDD7cfEKhW,Pop Remix
5VrfQqPD5hymxVQzd5pkkw,Hallucination - Navos Remix,4ofCBoyEiGSePFAG500xev,Regard,0WKL2d7faG0lR3HLJuvT6v,150040,2022-04-29,63,0.651,0.812,6.0,-8.021,0.0,0.0506,0.0749,6.28e-06,0.1,0.56,124.969,37i9dQZF1DXcZDD7cfEKhW,Pop Remix
1E5x0AEn7hFZlNwPNRtTGm,Believe (feat. Goodboys) [Galantis Remix],4pnp4w9g30yLfVIAFnZMRd,ACRAZE,0xe6QNeyXktGipggjECGK7,174283,2023-01-05,63,0.709,0.831,1.0,-4.835,0.0,0.0397,0.0735,1.75e-06,0.14,0.565,123.998,37i9dQZF1DXcZDD7cfEKhW,Pop Remix
1Rnx52PUuhrLrj306hOZHb,Can't Get You out of My Head - Peggy Gou’s Midnight Remix,4RVnAU35WRWra6OZ3CbbMA,Kylie Minogue,046ZhN1OxrBDq9KSUQTzm3,271240,2022-05-19,62,0.687,0.924,9.0,-7.324,0.0,0.0361,0.0707,0.228,0.046,0.931,126.018,37i9dQZF1DXcZDD7cfEKhW,Pop Remix
7hRssVtvUSR7WnqzrqOACT,Green Green Grass - Sam Feldt Remix,2ysnwxxNtSgbb9t1m2Ur4j,George Ezra,7s2tI5Em7hNCF9vZK6K91Q,138000,2022-04-22,62,0.729,0.868,8.0,-4.276,1.0,0.155,0.14,0.0,0.237,0.846,119.941,37i9dQZF1DXcZDD7cfEKhW,Pop Remix
5xUJYQA7f6WU77N8VDASBH,Sweetest Pie - David Guetta Dance Remix,181bsRPaVXVlUKXrxwZfHK,Megan Thee Stallion,3dOimtCkfFTZEgII99rZFl,143000,2022-05-06,62,0.807,0.799,11.0,-5.918,0.0,0.0347,0.226,0.0,0.429,0.825,126.042,37i9dQZF1DXcZDD7cfEKhW,Pop Remix
1zgV7obuDgU0DEaNCmPw8u,Sunshine - MOTi Remix,5Pwc4xIPtQLFEnJriah9YJ,OneRepublic,0XXoRMuytQq5EFiNmMXL6c,188825,2021-12-31,62,0.727,0.77,5.0,-5.915,1.0,0.0419,0.0764,5.38e-06,0.155,0.542,125.99,37i9dQZF1DXcZDD7cfEKhW,Pop Remix
20m2F7vi3SjKXtq3FyT6qS,Easy Lover - Jax Jones Remix,0X2BH1fck6amBIoJhDVmmJ,Ellie Goulding,1DoFMDyPXjAyfELfxzx0gx,120660,2022-09-02,61,0.732,0.888,5.0,-3.331,0.0,0.12,0.129,4.72e-05,0.137,0.664,124.007,37i9dQZF1DXcZDD7cfEKhW,Pop Remix
68lTEhMEx4MxDCJypT6bXE,Escape - John Summit Remix,2CIMQHirSU0MQqyYHq0eOx,deadmau5,3S9GUf0drt2FBoNkwJZQjZ,226666,2022-06-03,61,0.631,0.84,9.0,-5.768,0.0,0.0347,0.0009,0.0374,0.109,0.113,125.992,37i9dQZF1DXcZDD7cfEKhW,Pop Remix
0AxhXARnISmbH5UqbqvtDP,My Head & My Heart - Claptone Remix,4npEfmQ6YuiwW1GpUmaq3F,Ava Max,5t9BpDVQZu6T7H7qZPqlth,182450,2021-03-04,61,0.667,0.842,9.0,-4.507,0.0,0.0457,0.0585,2.81e-06,0.227,0.661,121.992,37i9dQZF1DXcZDD7cfEKhW,Pop Remix
1DlczmjByrS4qxRVfGjpqN,My Universe - Galantis Remix,4gzpq5DPGxSnKTe4SA8HAU,Coldplay,7eMHMiz2uvtDDMbvKRJxlP,224908,2021-10-11,60,0.596,0.915,4.0,-4.711,1.0,0.0682,0.0949,1.7e-06,0.12,0.629,120.024,37i9dQZF1DXcZDD7cfEKhW,Pop Remix
7brRnnzMQtAPybNOwbmRms,My Feelings For You - Don Diablo Remix,1vCWHaC5f2uS3yhpwWbIA6,Avicii,32jpJfXBTiNcdVHSLib498,205714,2022-06-03,60,0.746,0.896,6.0,-4.015,0.0,0.227,0.246,9.78e-06,0.124,0.133,125.939,37i9dQZF1DXcZDD7cfEKhW,Pop Remix
3yZsBXwiQkqLjnWYip17Uu,Doses & Mimosas (Vintage Culture & Zerky Remix) - Radio Edit,28uJnu5EsrGml2tBd7y8ts,Vintage Culture,2VWOp5K8co8MfN2503dtvY,229586,2021-03-12,60,0.782,0.728,5.0,-6.568,1.0,0.146,0.00245,7.9e-05,0.241,0.602,122.035,37i9dQZF1DXcZDD7cfEKhW,Pop Remix
0f3cLpriwmAnZu5kRrssc5,Summertime - Imanbek Remix,00FQb4jTyendYWaN8pK0wa,Lana Del Rey,5XRtJEsQ1jLvOkQZdBjPZZ,265997,2013-03-07,60,0.894,0.864,1.0,-5.036,0.0,0.17,0.0667,0.00061,0.137,0.827,121.995,37i9dQZF1DXcZDD7cfEKhW,Pop Remix
7BkNs7DRxzsa09I3tzk2XO,Drive (feat. Wes Nelson) - Topic VIP Remix,6MDME20pz9RveH9rEXvrOM,Clean Bandit,0J2xC9k1rdXhGZL0H4NmIt,176000,2021-09-17,60,0.587,0.868,10.0,-3.025,0.0,0.0496,0.0672,3.16e-05,0.0696,0.459,126.019,37i9dQZF1DXcZDD7cfEKhW,Pop Remix
4c4qqhFrvOgddweMQS0ptG,Sacrifice (Remix) (feat. Swedish House Mafia),1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,3esNgb0dchNmQ3MhlUVaa7,238032,2022-01-07,59,0.774,0.742,6.0,-7.391,0.0,0.0784,0.0312,5.03e-05,0.0907,0.677,122.028,37i9dQZF1DXcZDD7cfEKhW,Pop Remix
7Edhy8323TjVAwvtoqujQu,Better Days - Regard Remix,5H6xmHXjsq98NLbEjuE29f,NEIKED,5QkWVBDHnfAlFpbRaLSXmV,166075,2021-12-03,59,0.765,0.676,0.0,-4.169,0.0,0.0444,0.0394,0.0,0.105,0.561,120.036,37i9dQZF1DXcZDD7cfEKhW,Pop Remix
2czjUxrgctplH7SDrJLGGb,Bones - twocolors Remix,53XhwfbYqKCa1cC15pYq2q,Imagine Dragons,6idPk4yzvCbpdkpNVJU1AE,256092,2022-10-25,59,0.676,0.764,8.0,-6.679,1.0,0.0565,0.0199,0.00431,0.531,0.483,123.987,37i9dQZF1DXcZDD7cfEKhW,Pop Remix
5gyrGCIucSPBZdgupcgKHX,Million Dollar Baby - Nathan Dawe Remix,4npEfmQ6YuiwW1GpUmaq3F,Ava Max,2TDpkgdowmz5Vp5tPGl84T,185864,2023-01-06,59,0.742,0.844,0.0,-3.506,1.0,0.236,0.053,4.13e-05,0.24,0.488,133.066,37i9dQZF1DXcZDD7cfEKhW,Pop Remix
3WxudMmNMRRect1cLF5KuO,Crazy What Love Can (with Becky Hill & Ella Henderson) - David Guetta & James Hype Remix,1Cs0zKBU1kc0i8ypK3B9ai,David Guetta,3FG6RcLianncdEUF6ydMPt,160563,2022-07-07,59,0.697,0.914,9.0,-5.394,1.0,0.0411,0.257,0.416,0.166,0.384,126.004,37i9dQZF1DXcZDD7cfEKhW,Pop Remix
6Au1l0egQFYxbnCZxakoOL,Sinnerman - Sofi Tukker Remix,7G1GBhoKtEPnP86X2PvEYO,Nina Simone,4BaT7OuXhqB2KRmHsR07Rj,232632,2021-10-08,59,0.795,0.764,11.0,-7.463,0.0,0.04,0.411,0.0105,0.0912,0.156,124.027,37i9dQZF1DXcZDD7cfEKhW,Pop Remix
4bL0sCjnM6a1rKoBIHJYxI,Tell It To My Heart (feat. Hozier) - Tiësto Remix,0xRXCcSX89eobfrshSVdyu,MEDUZA,7AodWtZlBa8wXffasz7E30,175312,2022-01-21,58,0.632,0.857,11.0,-3.659,0.0,0.0504,0.00177,0.000154,0.259,0.483,127.963,37i9dQZF1DXcZDD7cfEKhW,Pop Remix
53y02rkTgMKgaJihn2Y2jE,When I'm Gone (with Katy Perry) [VIP Mix],4AVFqumd2ogHFlRbKIjp1t,Alesso,7Bm6JstkS27sFuX9UPbXfQ,171840,2022-02-18,58,0.622,0.954,9.0,-2.829,0.0,0.0524,0.0165,0.000136,0.311,0.457,125.081,37i9dQZF1DXcZDD7cfEKhW,Pop Remix
22t8PQeP5klRoguomM4wZp,Anti-Hero - Jayda G Remix,06HL4z0CvFAxyc27GXpf02,Taylor Swift,1UPhbHGeoVyk7RSbfjJMOA,215696,2022-11-11,58,0.792,0.779,1.0,-6.61,0.0,0.0604,0.065,4.54e-05,0.0939,0.76,120.004,37i9dQZF1DXcZDD7cfEKhW,Pop Remix
1HtZS4fv2nIZaCSfFVlcHc,I Love It (feat. Charli XCX) - I Don’t Care 2022 Re-Edit,1VBflYyxBhnDc9uVib98rw,Icona Pop,302yHlLozACyot1XwKb5Oq,152672,2022-06-03,58,0.707,0.853,8.0,-6.093,1.0,0.254,0.00524,9.05e-05,0.345,0.748,125.941,37i9dQZF1DXcZDD7cfEKhW,Pop Remix
0bczsNCHpJzjUnI45UShrx,Original Sin - Felix Jaehn Remix,586uxXMyD5ObPuzjtrzO1Q,Sofi Tukker,77FbpXGyS9pbEaiHymovlP,187923,2022-03-18,57,0.831,0.707,11.0,-6.463,0.0,0.0415,0.124,0.0252,0.332,0.742,125.009,37i9dQZF1DXcZDD7cfEKhW,Pop Remix
1G3kwVs3JHqN5UPiFXcAID,Moth To A Flame (feat. The Weeknd) - Adriatique Remix,1h6Cn3P4NGzXbaXidqURXs,Swedish House Mafia,0lyIECV269U9MTTCc3gOkC,389956,2022-08-12,57,0.663,0.817,0.0,-7.793,0.0,0.0332,0.000118,0.37,0.0683,0.113,120.013,37i9dQZF1DXcZDD7cfEKhW,Pop Remix
4U5qWMjVjSypNB0US9oEMM,Saved My Life (with R3HAB) [R3HAB VIP Remix],2oX42qP5ineK3hrhBECLmj,Andy Grammer,1S2tr4ZI7fHQxCelFuGnFW,146000,2022-09-30,57,0.608,0.752,8.0,-3.339,1.0,0.0403,0.171,0.0,0.153,0.361,119.923,37i9dQZF1DXcZDD7cfEKhW,Pop Remix
7twpmDySuCWpASRjWVEdnJ,Left and Right (feat. Jung Kook of BTS) - Galantis Remix,6VuMaDnrHyPL1p4EHjYLi7,Charlie Puth,4AyXQkbDTENUceOPTPWdwD,165269,2022-09-01,57,0.736,0.809,2.0,-4.487,1.0,0.0323,0.15,0.00151,0.0886,0.744,122.023,37i9dQZF1DXcZDD7cfEKhW,Pop Remix
5DQFUDNNpdu2l3ZyE8GHON,Feeling Good - Austin Millz Remix,7G1GBhoKtEPnP86X2PvEYO,Nina Simone,0eTPfsYOTE2BTta03N3CM6,150789,2022-10-07,58,0.675,0.818,2.0,-5.969,0.0,0.493,0.481,0.00803,0.286,0.564,113.893,37i9dQZF1DXcZDD7cfEKhW,Pop Remix
2m4k5snVJgpZ7yPYKnw1Wm,CAN'T TOUCH THIS - R3HAB Remix,6veh5zbFpm31XsPdjBgPER,BIA,1amOzRWbywWaYwBzIWTVuC,123214,2021-12-31,56,0.782,0.951,1.0,-5.809,1.0,0.139,0.0854,0.000126,0.268,0.694,125.953,37i9dQZF1DXcZDD7cfEKhW,Pop Remix
3tGq7hWDCtrnL83y5OGual,Message In A Bottle (Fat Max G Remix) (Taylor’s Version),06HL4z0CvFAxyc27GXpf02,Taylor Swift,6d8IUfMwq7HGCnR2efXjdm,224649,2022-01-21,57,0.684,0.733,2.0,-4.203,1.0,0.0422,0.00226,0.000125,0.273,0.343,115.969,37i9dQZF1DXcZDD7cfEKhW,Pop Remix
5qjych2Ckn8Y1AMfsdgSUg,I Wanna Dance with Somebody (Who Loves Me) - David Solomon Remix,6XpaIBNiVzIetEPCWDvAFP,Whitney Houston,3qrEW19p3dENwHK2Opv0Ul,201711,2022-07-08,56,0.599,0.794,6.0,-4.62,1.0,0.0433,0.0146,0.000679,0.541,0.234,124.936,37i9dQZF1DXcZDD7cfEKhW,Pop Remix
6Esm09YZlCd58xR08xT021,Steal My Clothes (ft. Bea Miller) – LP Giobbi Remix,3FLUBwpAnaIlIKeaBfsxFe,Kito,0Avx0lSSSHNdu5poOJRAzz,205440,2021-09-24,56,0.633,0.857,9.0,-3.764,0.0,0.0322,0.0249,0.156,0.109,0.794,125.004,37i9dQZF1DXcZDD7cfEKhW,Pop Remix
1fvEC5ksBfgjGWVNP9eJ2t,edamame (feat. Rich Brian) - Diplo Remix,41X1TR6hrK8Q2ZCpp2EqCz,bbno$,2pcFjaO7Eouy8DiDV9mmjW,175309,2021-12-15,56,0.831,0.747,0.0,-5.334,1.0,0.0606,0.0114,0.0642,0.124,0.7,121.989,37i9dQZF1DXcZDD7cfEKhW,Pop Remix
7Gwx8Ry5me7Mpd2oRQyikF,Life Goes On - Alok Remix,6TLwD7HPWuiOzvXEa3oCNe,Oliver Tree,1U0bfwnhIZaygrKy4X2fX8,157647,2021-10-08,56,0.713,0.781,0.0,-6.418,1.0,0.0766,0.157,4.35e-05,0.277,0.441,102.016,37i9dQZF1DXcZDD7cfEKhW,Pop Remix
1M2eYYojjNSeFbVPnh20zF,Numb - DJ YUKI Remix,64KEffDW9EtZ1y2vBYgq8T,Marshmello,3Q2Ay2Zq5NbpDWqtendJK9,154838,2022-08-26,56,0.655,0.714,0.0,-9.384,0.0,0.0321,0.539,0.0475,0.0627,0.618,124.019,37i9dQZF1DXcZDD7cfEKhW,Pop Remix
1DQGIcihPgi4kDCdx1fEn0,How Do I Make You Love Me? - Sebastian Ingrosso & Salvatore Ganacci Remix,1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,181WKxuhHzTyjMcYdI7UUe,217766,2022-07-22,56,0.863,0.802,7.0,-4.995,0.0,0.0476,0.0145,0.597,0.111,0.379,124.012,37i9dQZF1DXcZDD7cfEKhW,Pop Remix
7CNnr17XNq6rvU2LM3H7MD,what would you do? - Galantis Remix,45dkTj5sMRSjrmBSBeiHym,Tate McRae,39ay2W7PKgxnECNDoSvqYu,161462,2022-05-14,55,0.784,0.719,9.0,-3.439,1.0,0.0457,0.204,1.85e-05,0.192,0.71,120.95,37i9dQZF1DXcZDD7cfEKhW,Pop Remix
2Jt8OOQV33kCWJs7ojOCUJ,Good Ones - Joel Corry Remix,25uiPmTg16RbhZWAqwLBy5,Charli XCX,6gSdPxoDUwQ7ClDwEsq7gv,165141,2021-10-04,55,0.719,0.807,10.0,-4.383,1.0,0.0365,0.0385,0.0178,0.121,0.684,124.961,37i9dQZF1DXcZDD7cfEKhW,Pop Remix
1iJmr8jaTgrFThewtwrLoF,Cool Girl - Nora En Pure Remix,4NHQUGzhtTLFvgF5SZesLK,Tove Lo,0CK0BfWr8VfZ2jWQ0x94PP,187804,2021-09-17,55,0.746,0.886,4.0,-5.717,0.0,0.0455,0.0506,0.00182,0.484,0.189,123.017,37i9dQZF1DXcZDD7cfEKhW,Pop Remix
3ZFosXgzvmN6wXs9wTaIxh,By Your Side (feat. Tom Grennan) - Oliver Heldens Remix,7CajNmpbOovFoOoasH2HaY,Calvin Harris,0fWC4Bvc2DNduV9qLKoPZR,238064,2021-07-09,54,0.682,0.861,4.0,-6.047,0.0,0.0442,0.18,0.00684,0.0975,0.392,124.045,37i9dQZF1DXcZDD7cfEKhW,Pop Remix
5Mm3kAVo1cDWwdiciiwsJP,Heart Wants What It Wants - MK Remix,64M6ah0SkkRsnPGtGiRAbb,Bebe Rexha,6CYK3bpNK3hudFmMwVuQas,220916,2023-03-10,54,0.688,0.883,2.0,-5.881,1.0,0.056,0.0169,0.272,0.251,0.264,128.003,37i9dQZF1DXcZDD7cfEKhW,Pop Remix
4tvEEOn0swSHPHOifOb8x4,Don't Leave Me Lonely (feat. Elley Duhé) [Felix Jaehn Happy Rave Mix],6MDME20pz9RveH9rEXvrOM,Clean Bandit,5M3YqVjk1HX7crUZMQwg9O,188571,2022-12-16,54,0.665,0.693,6.0,-7.481,0.0,0.0555,0.0362,0.000576,0.106,0.295,139.905,37i9dQZF1DXcZDD7cfEKhW,Pop Remix
31JwHrEcDWkilfTkFZlKNr,Let Somebody Go - Kygo Remix,4gzpq5DPGxSnKTe4SA8HAU,Coldplay,7EZAIhKzfjXbAsL0hrQjGF,197267,2022-03-11,54,0.552,0.721,0.0,-7.313,1.0,0.0323,0.163,0.000183,0.0808,0.325,162.09,37i9dQZF1DXcZDD7cfEKhW,Pop Remix
2HVJpBSh3RSbrt0ApWTG0t,Beautiful - Benny Benassi Remix,1l7ZsJRRS8wlW3WfJfPfNS,Christina Aguilera,7lCwZB97kT2240mSxZQjaw,215919,2022-10-21,54,0.45,0.808,8.0,-5.289,1.0,0.0645,0.0511,3.23e-05,0.101,0.037,134.053,37i9dQZF1DXcZDD7cfEKhW,Pop Remix
6BtVqI4JYCYi6mPmkzr5Rv,Follow Me - Sick Individuals Remix,20gsENnposVs2I4rQ5kvrf,Sam Feldt,2DmvFfaBJeA9hy0yDQGuhf,166865,2022-08-26,53,0.602,0.871,6.0,-4.198,1.0,0.0577,0.0877,0.0,0.266,0.3,125.993,37i9dQZF1DXcZDD7cfEKhW,Pop Remix
4Rrj1QxDqsj28gv9SiHQRA,Out of Time - KAYTRANADA Remix,1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,6LuY3APmuxui8BM2oibkrZ,275555,2022-04-22,55,0.742,0.599,1.0,-8.796,1.0,0.297,0.0962,0.000578,0.0981,0.573,108.283,37i9dQZF1DXcZDD7cfEKhW,Pop Remix
6EmRDtmAq556gtaj0rOjsW,IT'S YOU - ARMNHMR Remix,1bqxdqvUtPWZri43cKHac8,MAX,4K87GTtvuKzOZYXFjt7Baw,176540,2022-11-18,53,0.591,0.728,11.0,-7.123,0.0,0.049,0.543,6.12e-05,0.349,0.265,119.961,37i9dQZF1DXcZDD7cfEKhW,Pop Remix
2ROiwPRPiUzrS1fRNX5z8Y,You Only Love Me - Shift K3Y Remix,5CCwRZC6euC8Odo6y9X8jr,Rita Ora,5iyHHHVkXMwu0apCuk1VCl,143594,2023-02-11,53,0.663,0.89,7.0,-4.797,1.0,0.0373,0.00468,0.000556,0.404,0.681,127.009,37i9dQZF1DXcZDD7cfEKhW,Pop Remix
2OUJj5upivZyb4mUCEoQp7,Don't Cry For Me,6XpaIBNiVzIetEPCWDvAFP,Whitney Houston,3Dxx5keo6wkJXBwRXdqZUb,199515,2022-12-15,53,0.607,0.698,8.0,-5.511,1.0,0.0362,0.00767,0.000101,0.295,0.219,123.942,37i9dQZF1DXcZDD7cfEKhW,Pop Remix
22w2aLBRJTGTpXSj1X7Dc0,drunk text me - Shallou Remix,69761NObDw2KwmmFgZmxzC,Lexi Jayde,3TWWc8s7UGI6LZYNHOLsUf,162431,2022-02-24,53,0.596,0.635,0.0,-7.648,1.0,0.0538,0.152,0.000235,0.0802,0.208,104.988,37i9dQZF1DXcZDD7cfEKhW,Pop Remix
1HaI4iTFkGQbyEnys6k5kn,Freaky Deaky - R3HAB Remix,5LHRHt1k9lMyONurDHEdrp,Tyga,5ktrrVL7XAznO3eqZ4Vglp,140059,2022-04-15,52,0.722,0.939,2.0,-5.131,1.0,0.0883,0.00433,0.0795,0.115,0.43,126.014,37i9dQZF1DXcZDD7cfEKhW,Pop Remix
0liCVPZBCrl18tC6jSwqJX,Questions - Deluxe Remix,7f5Zgnp2spUuuzKplmRkt7,Lost Frequencies,0uDuT93S0B5kocmTo582kE,259849,2022-09-16,52,0.538,0.62,11.0,-10.9,1.0,0.0403,0.0636,0.11,0.298,0.107,124.053,37i9dQZF1DXcZDD7cfEKhW,Pop Remix
6aFXimZOxnkqIEshd7d4JE,Summer In New York - Öwnboss & Fancy Inc Remix,586uxXMyD5ObPuzjtrzO1Q,Sofi Tukker,4PL8JCOUayJesajCrmpPav,158400,2022-07-08,52,0.711,0.906,1.0,-5.803,1.0,0.0446,0.0118,0.00505,0.393,0.559,125.027,37i9dQZF1DXcZDD7cfEKhW,Pop Remix
1tih8Lo1yKI4sOdqkUbyaj,Feels This Good (feat. Stefflon Don) - Jodie Harsh Remix,1IueXOQyABrMOprrzwQJWN,Sigala,5bfEnAB7cl2twqMQoS03jG,183605,2023-03-31,52,0.655,0.935,9.0,-3.425,1.0,0.0596,0.00913,0.0,0.53,0.767,130.007,37i9dQZF1DXcZDD7cfEKhW,Pop Remix
2myCSCZ8dbZmtSJs6xOWbN,Si Es Trucho Es Trucho (feat. El Alfa & Farruko) - Tiësto Remix,7ur9H6w9OqIgWrmM2GUWuB,Axel Rulay,6eV4MyQxYM4BApNtVuutdt,146000,2022-08-26,51,0.694,0.925,3.0,-5.279,0.0,0.18,0.000437,0.00962,0.459,0.775,126.014,37i9dQZF1DXcZDD7cfEKhW,Pop Remix
51m8154fLfxtL9Fhlb40ZQ,Hate Me - The Him Remix,20gsENnposVs2I4rQ5kvrf,Sam Feldt,3ESz5DuNMNkaXkY189CBlS,153600,2022-09-02,51,0.575,0.888,0.0,-4.68,1.0,0.181,0.0921,9.92e-06,0.547,0.533,124.728,37i9dQZF1DXcZDD7cfEKhW,Pop Remix
4SYbdrmyDpCvWkoC4skk5z,I Got A Feeling - James Hype Remix,4bL2B6hmLlMWnUEZnorEtG,Felix Jaehn,7uegIm3LnOTWk7QGgs9qiC,161257,2021-09-24,51,0.788,0.765,9.0,-4.866,0.0,0.0492,0.106,0.00728,0.199,0.91,125.949,37i9dQZF1DXcZDD7cfEKhW,Pop Remix
1iKiLPkFnYhbCm5uvaDwjS,Don't Forget My Love - John Summit Remix,5fMUXHkw8R8eOP2RNVYEZX,Diplo,6zPSpPHyyOkbT8zDy7Kzl7,210000,2022-08-05,51,0.566,0.958,11.0,-5.926,0.0,0.0354,0.000578,0.325,0.418,0.133,123.983,37i9dQZF1DXcZDD7cfEKhW,Pop Remix
6rHJ268lwbpsIvdljb9lKR,Caught Up (feat. Olivia O'Brien) - Zack Martino x Leondis Remix,2ZRQcIgzPCVaT9XKhXZIzh,Gryffin,5fCXGInZnTszdgizArIg00,159375,2022-08-26,51,0.667,0.917,1.0,-6.183,1.0,0.18,0.00174,7.27e-05,0.272,0.617,124.998,37i9dQZF1DXcZDD7cfEKhW,Pop Remix
1xx7iMgSyLnbDUi170lVbb,Attention (with Justin Bieber) - Disclosure Remix,5yOvAmpIR7hVxiS6Ls5DPO,Omah Lay,1ERLtCOCCebS12VHYTq3cF,256644,2022-06-17,51,0.633,0.891,8.0,-6.25,1.0,0.124,0.0375,0.0293,0.22,0.172,124.043,37i9dQZF1DXcZDD7cfEKhW,Pop Remix
6HakCt8rCQejqqoB3RKj4Y,Free Yourself - Paul Woolford Remix,5Mq7iqCWBzofK39FBqblNc,Jessie Ware,4eSdCOymBMoeuqHH1V6yeL,181670,2022-08-12,51,0.635,0.93,0.0,-5.892,0.0,0.0443,0.00153,0.000352,0.124,0.753,125.009,37i9dQZF1DXcZDD7cfEKhW,Pop Remix
5K2wtWyngZwbkrvqHc1YM8,So Good - Jax Jones Remix,26VFTg2z8YR0cCuwLzESi2,Halsey,05HiKYFzAQ196KJ6MpnEui,189143,2022-07-22,51,0.666,0.828,1.0,-6.829,1.0,0.0441,0.0188,0.017,0.209,0.553,126.994,37i9dQZF1DXcZDD7cfEKhW,Pop Remix
