track_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,track_name,popularity,duration_ms,artist_id,artist_name,num_artists,album_id,release_date,playlist_id,playlist_name,duration_mins,genre
4iRRAvxPPWXQp3mV1rAbPF,0.5,0.397,9,-11.653,1,0.0557,0.412,0.0,0.126,0.375,180.045,Unang Sayaw,70,278008,5GVk1KCKa1tdHRev4bMw7V,NOBITA,1,05VgPoz2XrqlgnnOYBaPsk,2021-08-18,3t5SbtjVj2yGZ8YW82ydjH,Chill OPM,4.633466666666667,chill OPM
0LoXmqWDjLVi6uHh25DtaP,0.651,0.417,9,-10.191,1,0.0265,0.494,0.000678,0.0856,0.359,108.001,Sawa Na,57,235277,1DlYnIiliftt6R21Y5NOW2,Adie,1,6RpuSdCfPG66ygsuZb64xq,2021-10-08,3t5SbtjVj2yGZ8YW82ydjH,Chill OPM,3.9212833333333332,chill OPM
4mc3rUoMwwiNTHA4al9nNd,0.652,0.76,6,-4.098,0,0.0406,0.221,9.09e-05,0.147,0.615,98.079,Fallen,79,201806,29zSTMejPhY0m7kwNQ9SPI,Lola Amour,1,65mubteFOgv2qZeSWMdNl7,2021-06-25,3t5SbtjVj2yGZ8YW82ydjH,Chill OPM,3.3634333333333335,chill OPM
2rxLYcS2ui5Mq68Ku0O4Vo,0.518,0.223,6,-11.847,1,0.0457,0.84,0.000652,0.697,0.246,129.255,Mundo,49,302658,30mZI7Hw2MhoarTVYxfyZM,Unique Salonga,1,3FQdFfAFJehEPSBzZdAHgG,2018-12-25,3t5SbtjVj2yGZ8YW82ydjH,Chill OPM,5.0443,chill OPM
27BjdZeYEDpUN6Ijdf7hJP,0.624,0.0457,9,-16.145,1,0.0389,0.957,0.0,0.109,0.2,110.274,Huwag Kang Matakot,52,238179,2JI8ViuZDBybY6Xd9ujUrb,Reese Lansangan,1,0iV16jZ6rawupkK0oFvdmS,2019-12-06,3t5SbtjVj2yGZ8YW82ydjH,Chill OPM,3.96965,chill OPM
4R8DEiyiXgXrtSADIZ1kgN,0.885,0.301,3,-9.752,1,0.0643,0.59,1e-05,0.111,0.651,102.969,Bright Like the Sun,36,205771,2zFBNsALb4M2FhKl98wcvd,Johnoy Danao,1,7EjF3yeOw39IL7ISiH7lrk,2021-04-02,3t5SbtjVj2yGZ8YW82ydjH,Chill OPM,3.4295166666666668,chill OPM
1dcNEEtODRVZEevQ20Cgmy,0.62,0.547,1,-6.772,1,0.0248,0.112,0.0,0.19,0.208,98.032,Nangangamba,71,210354,67IN4cLJ7798gUapyZlmac,Zack Tabudlo,1,4kHntHygZZcKMRXGE2k1Fw,2020-08-07,3t5SbtjVj2yGZ8YW82ydjH,Chill OPM,3.5059,chill OPM
7jOqzJjLxMTg6yScO5nYDb,0.443,0.875,0,-5.264,1,0.101,0.208,0.00116,0.226,0.37,140.39,Sansinukob,56,193583,6Dp4LInLyMVA2qhRqQ6AGL,Dilaw,1,3jXW9PJLrAvYhBQMrQTVti,2023-03-24,3t5SbtjVj2yGZ8YW82ydjH,Chill OPM,3.226383333333333,chill OPM
17FlJCEmLjIEHIfdhP960V,0.669,0.234,7,-10.801,1,0.136,0.849,9.3e-05,0.19,0.595,208.318,Abot Langit - Ricovered,54,177692,"['6l880dxsvN2x5wiceaG6D0', '4bOVj4CTZ1WzSIiWRG9b3n']","['Rico Blanco', 'Maris Racal']",2,23EBcDqjGPESxImYjrbJak,2019-06-08,3t5SbtjVj2yGZ8YW82ydjH,Chill OPM,2.961533333333333,chill OPM
7hOIMt1MIleUUigFAr8mCk,0.719,0.28,10,-10.133,1,0.055,0.649,3.22e-06,0.0913,0.791,129.929,Still The One,57,214273,51KbY36mrjHRQwvSbel74l,Jesse Barrera,1,6DfwjLAEKAA4Au2WkNYLaH,2022-07-15,3t5SbtjVj2yGZ8YW82ydjH,Chill OPM,3.5712166666666665,chill OPM
1r3FjfLe48WoOaa3zjpWSn,0.572,0.228,4,-15.49,1,0.0673,0.773,0.683,0.112,0.215,74.758,Naaalala Ka,26,222280,"['3pTaNQJ7TAU4yL7KEZp5sF', '6p1eu4fgMqHerFKUTwzXgy']","['Nyoy Volante', 'Mannos']",2,123nGQaKUWQ0H1IQ5m1r9R,2008,3t5SbtjVj2yGZ8YW82ydjH,Chill OPM,3.7046666666666668,chill OPM
2bUuOJMH9U83ikPmsfuu0l,0.816,0.199,0,-10.726,1,0.0312,0.774,2.14e-05,0.124,0.461,105.032,Kahit Maputi Na Ang Buhok Ko,50,199933,2fonBGBLc7lUoikMqms5Zl,Noel Cabangon,1,2ZGmJtrmLTvpa2jO8NMAoU,2009-01-01,3t5SbtjVj2yGZ8YW82ydjH,Chill OPM,3.3322166666666666,chill OPM
4O2OsvLmc6dQhuyiQpbZd6,0.557,0.383,11,-9.15,1,0.0285,0.244,0.0955,0.349,0.411,77.922,Paniwalaan,16,212746,1PI4WlIlSXjbueFblPqWnT,Blue Jeans,1,56eX00zb5JM80D4job5kJa,2011-10-20,3t5SbtjVj2yGZ8YW82ydjH,Chill OPM,3.5457666666666667,chill OPM
2hUsVGl6Di0q3YLukUjZ18,0.623,0.426,1,-13.875,0,0.0507,0.509,0.00616,0.0719,0.344,96.895,Nais Kong Malaman Mo,45,216280,1WHYTMWSXn7ix7PAO82FEX,The Boyfriends,1,6OgCQ3W8jZbgrIFKPrqzrJ,2001,3t5SbtjVj2yGZ8YW82ydjH,Chill OPM,3.6046666666666667,chill OPM
7iqnAYOqaP9OHxZuIou4GR,0.58,0.139,8,-18.56,1,0.032,0.915,0.00921,0.143,0.39,136.241,Bakit Labis Kitang Mahal - Acoustic Version,6,321666,2OQT6k9fZDNLzYouDhqpKB,Dingdong Avanzado,1,6R5atGKAy91zwbBPBtA31e,1995,3t5SbtjVj2yGZ8YW82ydjH,Chill OPM,5.3611,chill OPM
0oug9t7drnkDuDpiDatvei,0.49,0.368,9,-9.631,1,0.0531,0.385,0.00152,0.109,0.619,98.896,paruparo,46,227263,3BQ7MYNeB0wMPtHYPWvu1C,syd hartha,1,5yMcGhC4JxjcK3K0H8FRLD,2019-10-31,3t5SbtjVj2yGZ8YW82ydjH,Chill OPM,3.787716666666667,chill OPM
3pT7wGF5w6Jhgj7w08dCeQ,0.468,0.484,9,-5.778,1,0.0359,0.726,0.0674,0.136,0.526,152.67,dahan-dahan,60,264341,29zSTMejPhY0m7kwNQ9SPI,Lola Amour,1,0xWLRLBLyorsbEwOeWzklC,2022-10-12,3t5SbtjVj2yGZ8YW82ydjH,Chill OPM,4.405683333333333,chill OPM
